Step 1, Loss: 12.015665054321289
Step 130, Loss: 5.449668884277344
Step 131, Loss: 5.5197296142578125
Step 132, Loss: 5.480340957641602
Step 133, Loss: 5.5218939781188965
Step 134, Loss: 5.352550506591797
Step 135, Loss: 5.673719882965088
Step 136, Loss: 5.628293037414551
Step 137, Loss: 5.406599044799805
Step 138, Loss: 5.365878582000732
Step 139, Loss: 5.490809917449951
Step 140, Loss: 5.738234043121338
Step 141, Loss: 5.509768009185791
Step 142, Loss: 5.611577987670898
Step 143, Loss: 5.498539924621582
Step 144, Loss: 5.240519046783447
Step 145, Loss: 5.177785873413086
Step 146, Loss: 5.647454261779785
Step 147, Loss: 5.646255970001221
Step 148, Loss: 5.33950138092041
Step 149, Loss: 5.54950475692749
Step 150, Loss: 5.183130741119385
Step 151, Loss: 5.27992582321167
Step 152, Loss: 5.453699111938477
Step 153, Loss: 5.445758819580078
Step 154, Loss: 5.412718772888184
Step 155, Loss: 5.343385696411133
Step 156, Loss: 5.0945940017700195
Step 157, Loss: 5.344881534576416
Step 158, Loss: 5.495711803436279
Step 159, Loss: 5.497097969055176
Step 160, Loss: 5.61967134475708
Step 161, Loss: 5.387093544006348
Step 162, Loss: 5.364505767822266
Step 163, Loss: 5.2428669929504395
Step 164, Loss: 5.375998497009277
Step 165, Loss: 5.229569911956787
Step 166, Loss: 5.609238624572754
Step 167, Loss: 5.429102897644043
Step 168, Loss: 5.417004585266113
Step 169, Loss: 5.331640720367432
Step 170, Loss: 5.142367839813232
Step 171, Loss: 5.493422031402588
Step 172, Loss: 5.434576034545898
Step 173, Loss: 5.261300563812256
Step 174, Loss: 5.160136699676514
Step 175, Loss: 5.255083084106445
Step 176, Loss: 5.292401313781738
Step 177, Loss: 5.183009624481201
Step 178, Loss: 5.173007965087891
Step 179, Loss: 5.351034164428711
Step 180, Loss: 5.483532905578613
Step 181, Loss: 5.053111553192139
Step 182, Loss: 4.964038848876953
Step 183, Loss: 5.326075553894043
Step 184, Loss: 5.084285736083984
Step 185, Loss: 4.851710796356201
Step 186, Loss: 5.182613372802734
Step 187, Loss: 5.319131374359131
Step 188, Loss: 5.260897159576416
Step 189, Loss: 4.960599422454834
Step 190, Loss: 5.304083347320557
Step 191, Loss: 5.2111358642578125
Step 192, Loss: 5.17135763168335
Step 193, Loss: 4.823492527008057
Step 194, Loss: 5.47503662109375
Step 195, Loss: 5.07734489440918
Step 196, Loss: 5.301149845123291
Step 197, Loss: 5.096610069274902
Step 198, Loss: 5.151185989379883
Step 199, Loss: 5.10899019241333
Step 200, Loss: 5.308506965637207
Step 201, Loss: 5.037206649780273
Step 202, Loss: 5.077081680297852
Step 203, Loss: 5.2043280601501465
Step 204, Loss: 5.074089050292969
Step 205, Loss: 4.8770904541015625
Step 206, Loss: 5.065484046936035
Step 207, Loss: 4.852591514587402
Step 208, Loss: 4.756340980529785
Step 209, Loss: 4.6696391105651855
Step 210, Loss: 4.75566291809082
Step 211, Loss: 5.170895576477051
Step 212, Loss: 4.958198547363281
Step 213, Loss: 4.748715400695801
Step 214, Loss: 4.858163833618164
Step 215, Loss: 4.604141712188721
Step 216, Loss: 4.855298042297363
Step 217, Loss: 4.630683898925781
Step 218, Loss: 4.650467872619629
Step 219, Loss: 4.751105785369873
Step 220, Loss: 4.818912506103516
Step 221, Loss: 4.519244194030762
Step 222, Loss: 4.565182685852051
Step 223, Loss: 4.574777126312256
Step 224, Loss: 4.702092170715332
Step 225, Loss: 4.5058393478393555
Step 226, Loss: 4.68185567855835
Step 227, Loss: 4.545655727386475
Step 228, Loss: 4.4745965003967285
Step 229, Loss: 4.788782119750977
Step 230, Loss: 4.367181777954102
Step 231, Loss: 4.217205047607422
Step 232, Loss: 4.487858295440674
Step 233, Loss: 4.505516529083252
Step 234, Loss: 4.505932807922363
Step 235, Loss: 4.46036434173584
Step 236, Loss: 4.487361907958984
Step 237, Loss: 4.743924140930176
Step 238, Loss: 4.352901458740234
Step 239, Loss: 4.874826908111572
Step 240, Loss: 4.559576034545898
Step 241, Loss: 4.46170711517334
Step 242, Loss: 4.545208930969238
Step 243, Loss: 4.042145729064941
Step 244, Loss: 4.230776309967041
Step 245, Loss: 4.426104545593262
Step 246, Loss: 4.541590213775635
Step 247, Loss: 4.425058841705322
Step 248, Loss: 4.119200229644775
Step 249, Loss: 4.2999725341796875
Step 250, Loss: 4.249874591827393
Step 251, Loss: 4.3981614112854
Step 252, Loss: 4.463291168212891
Step 253, Loss: 4.2572760581970215
Step 254, Loss: 4.240893363952637
Step 255, Loss: 4.2611846923828125
Step 256, Loss: 4.236609935760498
Step 257, Loss: 4.1145806312561035
Step 258, Loss: 4.315041542053223
Step 259, Loss: 4.278506755828857
Step 260, Loss: 4.279751777648926
Step 261, Loss: 4.319077968597412
Step 262, Loss: 4.332719802856445
Step 263, Loss: 4.647006034851074
Step 264, Loss: 4.322615623474121
Step 265, Loss: 4.0802836418151855
Step 266, Loss: 3.807888984680176
Step 267, Loss: 4.271039962768555
Step 268, Loss: 4.495153903961182
Step 269, Loss: 4.050776958465576
Step 270, Loss: 4.001367568969727
Step 271, Loss: 4.104961395263672
Step 272, Loss: 3.9228572845458984
Step 273, Loss: 3.9415063858032227
Step 274, Loss: 4.041561126708984
Step 275, Loss: 3.887178659439087
Step 276, Loss: 3.722691059112549
Step 277, Loss: 3.832314968109131
Step 278, Loss: 4.075730800628662
Step 279, Loss: 3.976595401763916
Step 280, Loss: 4.110836982727051
Step 281, Loss: 3.848208427429199
Step 282, Loss: 4.025472640991211
Step 283, Loss: 4.007847785949707
Step 284, Loss: 3.961522340774536
Step 285, Loss: 3.7888712882995605
Step 286, Loss: 3.5590085983276367
Step 287, Loss: 3.7316524982452393
Step 288, Loss: 4.049080848693848
Step 289, Loss: 3.797292947769165
Step 290, Loss: 3.9351725578308105
Step 291, Loss: 3.8050904273986816
Step 292, Loss: 4.134549617767334
Step 293, Loss: 3.6130869388580322
Step 294, Loss: 4.112875938415527
Step 295, Loss: 3.8241677284240723
Step 296, Loss: 3.8651061058044434
Step 297, Loss: 4.08970308303833
Step 298, Loss: 4.166253089904785
Step 299, Loss: 4.1672043800354
Step 300, Loss: 3.822979688644409
Step 301, Loss: 3.9371583461761475
Step 302, Loss: 3.791229009628296
Step 303, Loss: 4.027013778686523
Step 304, Loss: 3.8125152587890625
Step 305, Loss: 4.0660400390625
Step 306, Loss: 3.7453904151916504
Step 307, Loss: 3.760984182357788
Step 308, Loss: 3.6884450912475586
Step 309, Loss: 3.6572251319885254
Step 310, Loss: 3.572878360748291
Step 311, Loss: 3.875638961791992
Step 312, Loss: 3.747769594192505
Step 313, Loss: 3.814927339553833
Step 314, Loss: 3.43890118598938
Step 315, Loss: 3.7837271690368652
Step 316, Loss: 3.92903733253479
Step 317, Loss: 3.862165689468384
Step 318, Loss: 3.611569881439209
Step 319, Loss: 4.119269847869873
Step 320, Loss: 3.612846851348877
Step 321, Loss: 3.742342710494995
Step 322, Loss: 3.5551130771636963
Step 323, Loss: 3.6526458263397217
Step 324, Loss: 3.7165989875793457
Step 325, Loss: 3.7248523235321045
Step 326, Loss: 3.704397201538086
Step 327, Loss: 3.642001152038574
Step 328, Loss: 3.74137544631958
Step 329, Loss: 3.660142183303833
Step 330, Loss: 3.537426471710205
Step 331, Loss: 3.606370449066162
Step 332, Loss: 3.5770273208618164
Step 333, Loss: 3.4876010417938232
Step 334, Loss: 3.618706703186035
Step 335, Loss: 3.7109017372131348
Step 336, Loss: 3.6579396724700928
Step 337, Loss: 3.497378349304199
Step 338, Loss: 3.698535919189453
Step 339, Loss: 3.537341594696045
Step 340, Loss: 3.565629482269287
Step 341, Loss: 3.5510733127593994
Step 342, Loss: 3.57342529296875
Step 343, Loss: 3.5393285751342773
Step 344, Loss: 3.546504259109497
Step 345, Loss: 3.4128642082214355
Step 346, Loss: 3.4520456790924072
Step 347, Loss: 3.4090018272399902
Step 348, Loss: 3.776498794555664
Step 349, Loss: 3.640875816345215
Step 350, Loss: 3.3089566230773926
Step 351, Loss: 3.469463586807251
Step 352, Loss: 3.4467756748199463
Step 353, Loss: 3.3565473556518555
Step 354, Loss: 3.4875450134277344
Step 355, Loss: 3.578646659851074
Step 356, Loss: 3.4833855628967285
Step 357, Loss: 3.5181961059570312
Step 358, Loss: 3.6808338165283203
Step 359, Loss: 3.8041305541992188
Step 360, Loss: 3.530484199523926
Step 361, Loss: 3.485344409942627
Step 362, Loss: 3.8755526542663574
Step 363, Loss: 3.459449052810669
Step 364, Loss: 3.6299054622650146
Step 365, Loss: 3.6029326915740967
Step 366, Loss: 3.508082866668701
Step 367, Loss: 3.529554605484009
Step 368, Loss: 3.259899854660034
Step 369, Loss: 3.3323464393615723
Step 370, Loss: 3.2216708660125732
Step 371, Loss: 3.3222036361694336
Step 372, Loss: 3.312406063079834
Step 373, Loss: 3.4376614093780518
Step 374, Loss: 3.351316213607788
Step 375, Loss: 3.3189425468444824
Step 376, Loss: 3.309053897857666
Step 377, Loss: 3.445307731628418
Step 378, Loss: 3.2793102264404297
Step 379, Loss: 3.456247329711914
Step 380, Loss: 3.288301467895508
Step 381, Loss: 3.3386178016662598
Step 382, Loss: 3.2604103088378906
Step 383, Loss: 3.3916308879852295
Step 384, Loss: 3.356975555419922
Step 385, Loss: 3.2395215034484863
Step 386, Loss: 3.3129329681396484
Step 387, Loss: 3.132275342941284
Step 388, Loss: 3.5260350704193115
Step 389, Loss: 3.374131679534912
Step 390, Loss: 3.3728175163269043
Step 391, Loss: 3.117241859436035
Step 392, Loss: 3.2911217212677
Step 393, Loss: 3.062429428100586
Step 394, Loss: 3.3718533515930176
Step 395, Loss: 3.068837881088257
Step 396, Loss: 3.2307558059692383
Step 397, Loss: 3.2018721103668213
Step 398, Loss: 3.3558526039123535
Step 399, Loss: 3.451143264770508
Step 400, Loss: 3.4005560874938965
Step 401, Loss: 3.144441604614258
Step 402, Loss: 3.536919593811035
Step 403, Loss: 3.389197826385498
Step 404, Loss: 3.1928253173828125
Step 405, Loss: 3.5746207237243652
Step 406, Loss: 3.117689371109009
Step 407, Loss: 3.49188232421875
Step 408, Loss: 3.0631868839263916
Step 409, Loss: 3.53139591217041
Step 410, Loss: 3.1823158264160156
Step 411, Loss: 3.333606243133545
Step 412, Loss: 3.4334020614624023
Step 413, Loss: 3.2881851196289062
Step 414, Loss: 3.1601388454437256
Step 415, Loss: 3.2124879360198975
Step 416, Loss: 3.1757912635803223
Step 417, Loss: 3.1119296550750732
Step 418, Loss: 3.253021001815796
Step 419, Loss: 3.188296318054199
Step 420, Loss: 3.4708352088928223
Step 421, Loss: 3.285367012023926
Step 422, Loss: 3.2238473892211914
Step 423, Loss: 3.1528759002685547
Step 424, Loss: 3.1589527130126953
Step 425, Loss: 3.159637928009033
Step 426, Loss: 3.0651590824127197
Step 427, Loss: 3.034146308898926
Step 428, Loss: 3.0482888221740723
Step 429, Loss: 3.1784658432006836
Step 430, Loss: 2.9642863273620605
Step 431, Loss: 3.087432622909546
Step 432, Loss: 3.0809576511383057
Step 433, Loss: 3.155831813812256
Step 434, Loss: 3.0902175903320312
Step 435, Loss: 3.048335552215576
Step 436, Loss: 3.0682168006896973
Step 437, Loss: 3.1526026725769043
Step 438, Loss: 3.3061411380767822
Step 439, Loss: 3.373476266860962
Step 440, Loss: 2.9952993392944336
Step 441, Loss: 3.2848925590515137
Step 442, Loss: 3.0306222438812256
Step 443, Loss: 3.0113186836242676
Step 444, Loss: 3.006402015686035
Step 445, Loss: 3.1185007095336914
Step 446, Loss: 3.0472986698150635
Step 447, Loss: 3.026303291320801
Step 448, Loss: 3.2511956691741943
Step 449, Loss: 2.9105515480041504
Step 450, Loss: 3.040060043334961
Step 451, Loss: 2.9843316078186035
Step 452, Loss: 3.322256088256836
Step 453, Loss: 3.237302303314209
Step 454, Loss: 3.0352542400360107
Step 455, Loss: 3.09303617477417
Step 456, Loss: 3.084197759628296
Step 457, Loss: 3.0670254230499268
Step 458, Loss: 3.1762094497680664
Step 459, Loss: 3.1160669326782227
Step 460, Loss: 3.2263054847717285
Step 461, Loss: 3.11018967628479
Step 462, Loss: 2.994741678237915
Step 463, Loss: 2.9406795501708984
Step 464, Loss: 2.8986527919769287
Step 465, Loss: 3.0590462684631348
Step 466, Loss: 3.1137638092041016
Step 467, Loss: 2.908139228820801
Step 468, Loss: 3.139409303665161
Step 469, Loss: 3.1803793907165527
Step 470, Loss: 2.990379810333252
Step 471, Loss: 3.084750175476074
Step 472, Loss: 3.073390245437622
Step 473, Loss: 3.1795663833618164
Step 474, Loss: 3.122495174407959
Step 475, Loss: 3.085465908050537
Step 476, Loss: 2.9841060638427734
Step 477, Loss: 2.8377227783203125
Step 478, Loss: 3.168065071105957
Step 479, Loss: 3.0590062141418457
Step 480, Loss: 2.7523727416992188
Step 481, Loss: 3.0865883827209473
Step 482, Loss: 2.9681711196899414
Step 483, Loss: 2.966264486312866
Step 484, Loss: 3.0844056606292725
Step 485, Loss: 2.8987011909484863
Step 486, Loss: 3.1598048210144043
Step 487, Loss: 3.09468936920166
Step 488, Loss: 2.8160834312438965
Step 489, Loss: 2.8748021125793457
Step 490, Loss: 3.0810110569000244
Step 491, Loss: 2.853689432144165
Step 492, Loss: 2.8335742950439453
Step 493, Loss: 3.1340878009796143
Step 494, Loss: 2.98633074760437
Step 495, Loss: 3.0376148223876953
Step 496, Loss: 3.1121981143951416
Step 497, Loss: 3.1651878356933594
Step 498, Loss: 2.98762845993042
Step 499, Loss: 3.0371453762054443
Step 500, Loss: 3.102267026901245
Step 501, Loss: 2.9760165214538574
Step 502, Loss: 2.8965954780578613
Step 503, Loss: 2.9996116161346436
Step 504, Loss: 2.9448025226593018
Step 505, Loss: 3.1143851280212402
Step 506, Loss: 2.8701088428497314
Step 507, Loss: 2.9386672973632812
Step 508, Loss: 3.033775806427002
Step 509, Loss: 2.888810157775879
Step 510, Loss: 2.9356541633605957
Step 511, Loss: 3.0726752281188965
Step 512, Loss: 2.78494930267334
Step 513, Loss: 2.6774678230285645
Step 514, Loss: 2.845710515975952
Step 515, Loss: 2.7959811687469482
Step 516, Loss: 2.9656195640563965
Step 517, Loss: 2.8692433834075928
Step 518, Loss: 2.885759115219116
Step 519, Loss: 2.929269790649414
Step 520, Loss: 2.980254650115967
Step 521, Loss: 2.8911681175231934
Step 522, Loss: 2.991959810256958
Step 523, Loss: 2.85658860206604
Step 524, Loss: 2.858858585357666
Step 525, Loss: 2.7480058670043945
Step 526, Loss: 2.7336411476135254
Step 527, Loss: 2.7321903705596924
Step 528, Loss: 2.8404409885406494
Step 529, Loss: 2.8753232955932617
Step 530, Loss: 2.9001288414001465
Step 531, Loss: 2.760305881500244
Step 532, Loss: 2.694697856903076
Step 533, Loss: 2.8130595684051514
Step 534, Loss: 2.8225245475769043
Step 535, Loss: 2.8851771354675293
Step 536, Loss: 2.877751350402832
Step 537, Loss: 2.6972014904022217
Step 538, Loss: 2.840726852416992
Step 539, Loss: 2.9015188217163086
Step 540, Loss: 2.762042760848999
Step 541, Loss: 2.8105905055999756
Step 542, Loss: 2.6533823013305664
Step 543, Loss: 3.240917921066284
Step 544, Loss: 2.8962020874023438
Step 545, Loss: 2.8336641788482666
Step 546, Loss: 2.730278491973877
Step 547, Loss: 2.5798044204711914
Step 548, Loss: 2.832465171813965
Step 549, Loss: 2.7408785820007324
Step 550, Loss: 2.808344841003418
Step 551, Loss: 2.7073354721069336
Step 552, Loss: 2.706958532333374
Step 553, Loss: 2.7846531867980957
Step 554, Loss: 2.7584500312805176
Step 555, Loss: 2.843766689300537
Step 556, Loss: 2.929910659790039
Step 557, Loss: 2.7233262062072754
Step 558, Loss: 2.6537723541259766
Step 559, Loss: 2.844682455062866
Step 560, Loss: 2.8059635162353516
Step 561, Loss: 2.6908788681030273
Step 562, Loss: 2.7124154567718506
Step 563, Loss: 2.7706856727600098
Step 564, Loss: 2.744417190551758
Step 565, Loss: 2.7870728969573975
Step 566, Loss: 2.751861572265625
Step 567, Loss: 2.5655651092529297
Step 568, Loss: 2.926234483718872
Step 569, Loss: 2.626002311706543
Step 570, Loss: 2.611599922180176
Step 571, Loss: 2.7762908935546875
Step 572, Loss: 2.7986135482788086
Step 573, Loss: 2.8344907760620117
Step 574, Loss: 2.626917839050293
Step 575, Loss: 2.7954277992248535
Step 576, Loss: 2.808126449584961
Step 577, Loss: 2.596409797668457
Step 578, Loss: 2.617936134338379
Step 579, Loss: 2.6827664375305176
Step 580, Loss: 2.6879563331604004
Step 581, Loss: 2.6122055053710938
Step 582, Loss: 2.758814811706543
Step 583, Loss: 2.673752784729004
Step 584, Loss: 2.6135237216949463
Step 585, Loss: 2.709782123565674
Step 586, Loss: 2.6993725299835205
Step 587, Loss: 2.5415070056915283
Step 588, Loss: 2.70072865486145
Step 589, Loss: 2.665870189666748
Step 590, Loss: 2.756279706954956
Step 591, Loss: 2.8401947021484375
Step 592, Loss: 2.692126750946045
Step 593, Loss: 2.768031120300293
Step 594, Loss: 2.677125930786133
Step 595, Loss: 2.6118011474609375
Step 596, Loss: 2.725398302078247
Step 597, Loss: 2.70829439163208
Step 598, Loss: 2.7185277938842773
Step 599, Loss: 2.6749985218048096
Step 600, Loss: 2.5905466079711914
Step 601, Loss: 2.639026165008545
Step 602, Loss: 2.653926372528076
Step 603, Loss: 2.811974048614502
Step 604, Loss: 2.8865129947662354
Step 605, Loss: 2.6682562828063965
Step 606, Loss: 2.7998690605163574
Step 607, Loss: 2.5972845554351807
Step 608, Loss: 2.6056201457977295
Step 609, Loss: 2.5291810035705566
Step 610, Loss: 2.515409231185913
Step 611, Loss: 2.6384990215301514
Step 612, Loss: 2.6740992069244385
Step 613, Loss: 2.5644025802612305
Step 614, Loss: 2.6483259201049805
Step 615, Loss: 2.642468214035034
Step 616, Loss: 2.6522669792175293
Step 617, Loss: 2.627563238143921
Step 618, Loss: 2.5069360733032227
Step 619, Loss: 2.537855386734009
Step 620, Loss: 2.5183074474334717
Step 621, Loss: 2.6080923080444336
Step 622, Loss: 2.6256043910980225
Step 623, Loss: 2.619962215423584
Step 624, Loss: 2.711052417755127
Step 625, Loss: 2.686981201171875
Step 626, Loss: 2.5999550819396973
Step 627, Loss: 2.619948387145996
Step 628, Loss: 2.732839822769165
Step 629, Loss: 2.4653944969177246
Step 630, Loss: 2.5638389587402344
Step 631, Loss: 2.7589364051818848
Step 632, Loss: 2.5387017726898193
Step 633, Loss: 2.556448459625244
Step 634, Loss: 2.5555319786071777
Step 635, Loss: 2.5263781547546387
Step 636, Loss: 2.6755945682525635
Step 637, Loss: 2.594984292984009
Step 638, Loss: 2.647064208984375
Step 639, Loss: 2.5943307876586914
Step 640, Loss: 2.580812931060791
Step 641, Loss: 2.771653175354004
Step 642, Loss: 2.513857364654541
Step 643, Loss: 2.4149210453033447
Step 644, Loss: 2.466417074203491
Step 645, Loss: 2.6581907272338867
Step 646, Loss: 2.5670406818389893
Step 647, Loss: 2.511244535446167
Step 648, Loss: 2.5446841716766357
Step 649, Loss: 2.549959659576416
Step 650, Loss: 2.4499199390411377
Step 651, Loss: 2.9857065677642822
Step 652, Loss: 2.774116277694702
Step 653, Loss: 2.568958282470703
Step 654, Loss: 2.9399778842926025
Step 655, Loss: 2.366010904312134
Step 656, Loss: 2.2896411418914795
Step 657, Loss: 2.551954984664917
Step 658, Loss: 2.434342384338379
Step 659, Loss: 2.46720814704895
Step 660, Loss: 2.5244412422180176
Step 661, Loss: 2.586094856262207
Step 662, Loss: 2.7559309005737305
Step 663, Loss: 2.510899543762207
Step 664, Loss: 2.464623212814331
Step 665, Loss: 2.400411605834961
Step 666, Loss: 2.4856350421905518
Step 667, Loss: 2.5268940925598145
Step 668, Loss: 2.525388240814209
Step 669, Loss: 2.457289218902588
Step 670, Loss: 2.5568695068359375
Step 671, Loss: 2.5585484504699707
Step 672, Loss: 2.7080459594726562
Step 673, Loss: 2.629490852355957
Step 674, Loss: 2.402374744415283
Step 675, Loss: 2.3982458114624023
Step 676, Loss: 2.587331771850586
Step 677, Loss: 2.5739617347717285
Step 678, Loss: 2.4658520221710205
Step 679, Loss: 2.4097609519958496
Step 680, Loss: 2.44769024848938
Step 681, Loss: 2.4472856521606445
Step 682, Loss: 2.4575893878936768
Step 683, Loss: 2.5817675590515137
Step 684, Loss: 2.363255262374878
Step 685, Loss: 2.449429988861084
Step 686, Loss: 2.6058287620544434
Step 687, Loss: 2.476060628890991
Step 688, Loss: 2.382202625274658
Step 689, Loss: 2.4357728958129883
Step 690, Loss: 2.6913504600524902
Step 691, Loss: 2.5975687503814697
Step 692, Loss: 2.5367677211761475
Step 693, Loss: 2.499446153640747
Step 694, Loss: 2.523897647857666
Step 695, Loss: 2.4490232467651367
Step 696, Loss: 2.6216506958007812
Step 697, Loss: 2.4486629962921143
Step 698, Loss: 2.3677046298980713
Step 699, Loss: 2.4867115020751953
Step 700, Loss: 2.539750576019287
Step 701, Loss: 2.2560524940490723
Step 702, Loss: 2.471752166748047
Step 703, Loss: 2.555546283721924
Step 704, Loss: 2.3678531646728516
Step 705, Loss: 2.432863235473633
Step 706, Loss: 2.5990240573883057
Step 707, Loss: 2.3539767265319824
Step 708, Loss: 2.5459115505218506
Step 709, Loss: 2.547969341278076
Step 710, Loss: 2.4094951152801514
Step 711, Loss: 2.453740119934082
Step 712, Loss: 2.3852930068969727
Step 713, Loss: 2.51193904876709
Step 714, Loss: 2.462040662765503
Step 715, Loss: 2.4885873794555664
Step 716, Loss: 2.39445161819458
Step 717, Loss: 2.232353687286377
Step 718, Loss: 2.3948941230773926
Step 719, Loss: 2.308457374572754
Step 720, Loss: 2.4016952514648438
Step 721, Loss: 2.5118536949157715
Step 722, Loss: 2.3858444690704346
Step 723, Loss: 2.3863720893859863
Step 724, Loss: 2.4560225009918213
Step 725, Loss: 2.4463372230529785
Step 726, Loss: 2.446864366531372
Step 727, Loss: 2.5779812335968018
Step 728, Loss: 2.354386806488037
Step 729, Loss: 2.476529359817505
Step 730, Loss: 2.5282373428344727
Step 731, Loss: 2.347726345062256
Step 732, Loss: 2.302703857421875
Step 733, Loss: 2.5886943340301514
Step 734, Loss: 2.4203991889953613
Step 735, Loss: 2.387040376663208
Step 736, Loss: 2.563382387161255
Step 737, Loss: 2.43269681930542
Step 738, Loss: 2.347808361053467
Step 739, Loss: 2.3328609466552734
Step 740, Loss: 2.3472788333892822
Step 741, Loss: 2.291062355041504
Step 742, Loss: 2.421349287033081
Step 743, Loss: 2.3640060424804688
Step 744, Loss: 2.316504716873169
Step 745, Loss: 2.3348498344421387
Step 746, Loss: 2.324164628982544
Step 747, Loss: 2.3886966705322266
Step 748, Loss: 2.2336373329162598
Step 749, Loss: 2.34110689163208
Step 750, Loss: 2.279773712158203
Step 751, Loss: 2.411921977996826
Step 752, Loss: 2.460124969482422
Step 753, Loss: 2.361246347427368
Step 754, Loss: 2.258680582046509
Step 755, Loss: 2.4364941120147705
Step 756, Loss: 2.3783884048461914
Step 757, Loss: 2.4687070846557617
Step 758, Loss: 2.2280821800231934
Step 759, Loss: 2.4963438510894775
Step 760, Loss: 2.3233208656311035
Step 761, Loss: 2.3861799240112305
