Step 1, Loss: 12.72022533416748
Step 207, Loss: 3.1121296882629395
Step 208, Loss: 3.2209529876708984
Step 209, Loss: 3.2280921936035156
Step 210, Loss: 3.2388930320739746
Step 211, Loss: 3.118589401245117
Step 212, Loss: 3.234574556350708
Step 213, Loss: 3.1981310844421387
Step 214, Loss: 3.1705031394958496
Step 215, Loss: 3.226346969604492
Step 216, Loss: 3.192561388015747
Step 217, Loss: 3.066079616546631
Step 218, Loss: 3.1478004455566406
Step 219, Loss: 3.1005077362060547
Step 220, Loss: 3.1898913383483887
Step 221, Loss: 3.146456480026245
Step 222, Loss: 3.127849578857422
Step 223, Loss: 3.113677978515625
Step 224, Loss: 3.01692795753479
Step 225, Loss: 3.0757648944854736
Step 226, Loss: 3.0640649795532227
Step 227, Loss: 2.9467921257019043
Step 228, Loss: 3.0383644104003906
Step 229, Loss: 2.9686126708984375
Step 230, Loss: 2.962251663208008
Step 231, Loss: 2.9397354125976562
Step 232, Loss: 2.8368406295776367
Step 233, Loss: 2.8963515758514404
Step 234, Loss: 2.869401454925537
Step 235, Loss: 2.874711036682129
Step 236, Loss: 2.7300477027893066
Step 237, Loss: 2.751988649368286
Step 238, Loss: 2.8192968368530273
Step 239, Loss: 2.598341226577759
Step 240, Loss: 2.7147977352142334
Step 241, Loss: 2.6814889907836914
Step 242, Loss: 2.528430938720703
Step 243, Loss: 2.5405113697052
Step 244, Loss: 2.504059314727783
Step 245, Loss: 2.4525837898254395
Step 246, Loss: 2.4661073684692383
Step 247, Loss: 2.4484922885894775
Step 248, Loss: 2.374398708343506
Step 249, Loss: 2.337404727935791
Step 250, Loss: 2.380605697631836
Step 251, Loss: 2.3407864570617676
Step 252, Loss: 2.3438820838928223
Step 253, Loss: 2.2320055961608887
Step 254, Loss: 2.2589163780212402
Step 255, Loss: 2.3123486042022705
Step 256, Loss: 2.2191667556762695
Step 257, Loss: 2.130002737045288
Step 258, Loss: 2.107628107070923
Step 259, Loss: 2.1839351654052734
Step 260, Loss: 2.1418344974517822
Step 261, Loss: 2.0993096828460693
Step 262, Loss: 2.122173309326172
Step 263, Loss: 2.138770580291748
Step 264, Loss: 2.134779691696167
Step 265, Loss: 2.0861282348632812
Step 266, Loss: 2.0550527572631836
Step 267, Loss: 2.058612108230591
Step 268, Loss: 2.012298583984375
Step 269, Loss: 2.052583694458008
Step 270, Loss: 2.0169830322265625
Step 271, Loss: 2.0393354892730713
Step 272, Loss: 1.979751467704773
Step 273, Loss: 2.0298349857330322
Step 274, Loss: 2.0013937950134277
Step 275, Loss: 2.0029287338256836
Step 276, Loss: 2.0061731338500977
Step 277, Loss: 2.015784740447998
Step 278, Loss: 2.010417938232422
Step 279, Loss: 1.9287408590316772
Step 280, Loss: 2.0012271404266357
Step 281, Loss: 1.983769178390503
Step 282, Loss: 1.957045078277588
Step 283, Loss: 1.813602328300476
Step 284, Loss: 1.90470552444458
Step 285, Loss: 1.8922061920166016
Step 286, Loss: 1.9207594394683838
Step 287, Loss: 1.8603041172027588
Step 288, Loss: 1.8956794738769531
Step 289, Loss: 1.9079035520553589
Step 290, Loss: 1.918393850326538
Step 291, Loss: 1.9646193981170654
Step 292, Loss: 1.921215534210205
Step 293, Loss: 1.8340439796447754
Step 294, Loss: 1.8856338262557983
Step 295, Loss: 1.904167890548706
Step 296, Loss: 1.809938907623291
Step 297, Loss: 1.8707575798034668
Step 298, Loss: 1.8870015144348145
Step 299, Loss: 1.8368041515350342
Step 300, Loss: 1.7818437814712524
Step 301, Loss: 1.8400189876556396
Step 302, Loss: 1.8234260082244873
Step 303, Loss: 1.7007110118865967
Step 304, Loss: 1.8285255432128906
Step 305, Loss: 1.7848787307739258
Step 306, Loss: 1.6811418533325195
Step 307, Loss: 1.6798046827316284
Step 308, Loss: 1.7835439443588257
Step 309, Loss: 1.760664701461792
Step 310, Loss: 1.738821029663086
Step 311, Loss: 1.6630980968475342
Step 312, Loss: 1.8625297546386719
Step 313, Loss: 1.726853609085083
Step 314, Loss: 1.7901804447174072
Step 315, Loss: 1.8873920440673828
Step 316, Loss: 1.8679991960525513
Step 317, Loss: 1.8304321765899658
Step 318, Loss: 1.7375563383102417
Step 319, Loss: 1.7653430700302124
Step 320, Loss: 1.8286242485046387
Step 321, Loss: 1.7285181283950806
Step 322, Loss: 1.6708574295043945
Step 323, Loss: 1.726365327835083
Step 324, Loss: 1.664782166481018
Step 325, Loss: 1.6625560522079468
Step 326, Loss: 1.6121509075164795
Step 327, Loss: 1.6723754405975342
Step 328, Loss: 1.7471301555633545
Step 329, Loss: 1.6576074361801147
Step 330, Loss: 1.6057316064834595
Step 331, Loss: 1.6491692066192627
Step 332, Loss: 1.58913254737854
Step 333, Loss: 1.5990651845932007
Step 334, Loss: 1.6022460460662842
Step 335, Loss: 1.5698094367980957
Step 336, Loss: 1.5642613172531128
Step 337, Loss: 1.6527743339538574
Step 338, Loss: 1.5773448944091797
Step 339, Loss: 1.619236946105957
Step 340, Loss: 1.6424779891967773
Step 341, Loss: 1.6774182319641113
Step 342, Loss: 1.5701154470443726
Step 343, Loss: 1.619700312614441
Step 344, Loss: 1.6353932619094849
Step 345, Loss: 1.6743228435516357
Step 346, Loss: 1.60704505443573
Step 347, Loss: 1.558414101600647
Step 348, Loss: 1.691356897354126
Step 349, Loss: 1.5950109958648682
Step 350, Loss: 1.503429889678955
Step 351, Loss: 1.5962837934494019
Step 352, Loss: 1.566460132598877
Step 353, Loss: 1.4926488399505615
Step 354, Loss: 1.559303879737854
Step 355, Loss: 1.4550096988677979
Step 356, Loss: 1.521629810333252
Step 357, Loss: 1.510340690612793
Step 358, Loss: 1.5124948024749756
Step 359, Loss: 1.5357701778411865
Step 360, Loss: 1.4592185020446777
Step 361, Loss: 1.4884331226348877
Step 362, Loss: 1.514578104019165
Step 363, Loss: 1.4986958503723145
Step 364, Loss: 1.5072212219238281
Step 365, Loss: 1.479478120803833
Step 366, Loss: 1.497066617012024
Step 367, Loss: 1.5235657691955566
Step 368, Loss: 1.4938397407531738
Step 369, Loss: 1.4046154022216797
Step 370, Loss: 1.4407057762145996
Step 371, Loss: 1.4733352661132812
Step 372, Loss: 1.4853270053863525
Step 373, Loss: 1.3944239616394043
Step 374, Loss: 1.4525372982025146
Step 375, Loss: 1.3987889289855957
Step 376, Loss: 1.4770619869232178
Step 377, Loss: 1.4194397926330566
Step 378, Loss: 1.4807660579681396
Step 379, Loss: 1.4443784952163696
Step 380, Loss: 1.4350745677947998
Step 381, Loss: 1.4272003173828125
Step 382, Loss: 1.4351880550384521
Step 383, Loss: 1.4631669521331787
Step 384, Loss: 1.4270137548446655
Step 385, Loss: 1.4164910316467285
Step 386, Loss: 1.4301753044128418
Step 387, Loss: 1.4636237621307373
Step 388, Loss: 1.3891472816467285
Step 389, Loss: 1.459769606590271
Step 390, Loss: 1.3792498111724854
Step 391, Loss: 1.3965893983840942
Step 392, Loss: 1.4253978729248047
Step 393, Loss: 1.3386775255203247
Step 394, Loss: 1.3846874237060547
Step 395, Loss: 1.3632242679595947
Step 396, Loss: 1.3696143627166748
Step 397, Loss: 1.3553202152252197
Step 398, Loss: 1.3802895545959473
Step 399, Loss: 1.3242934942245483
Step 400, Loss: 1.4257001876831055
Step 401, Loss: 1.3786293268203735
Step 402, Loss: 1.4428684711456299
Step 403, Loss: 1.415560245513916
Step 404, Loss: 1.3486344814300537
Step 405, Loss: 1.4146525859832764
Step 406, Loss: 1.3370745182037354
Step 407, Loss: 1.4217792749404907
Step 408, Loss: 1.382338523864746
Step 409, Loss: 1.4123313426971436
Step 410, Loss: 1.3802495002746582
Step 411, Loss: 1.3440980911254883
Step 412, Loss: 1.3182185888290405
Step 413, Loss: 1.3779141902923584
Step 414, Loss: 1.2834198474884033
Step 415, Loss: 1.3361525535583496
Step 416, Loss: 1.363457441329956
Step 417, Loss: 1.4141722917556763
Step 418, Loss: 1.3269457817077637
Step 419, Loss: 1.302638053894043
Step 420, Loss: 1.3293277025222778
Step 421, Loss: 1.3998563289642334
Step 422, Loss: 1.326777458190918
Step 423, Loss: 1.2648491859436035
Step 424, Loss: 1.3902150392532349
Step 425, Loss: 1.301589846611023
Step 426, Loss: 1.2496614456176758
Step 427, Loss: 1.2558975219726562
Step 428, Loss: 1.2965543270111084
Step 429, Loss: 1.2211885452270508
Step 430, Loss: 1.2527618408203125
Step 431, Loss: 1.2111858129501343
Step 432, Loss: 1.2631280422210693
Step 433, Loss: 1.26570463180542
Step 434, Loss: 1.2445645332336426
Step 435, Loss: 1.2512308359146118
Step 436, Loss: 1.2413254976272583
Step 437, Loss: 1.2791967391967773
Step 438, Loss: 1.2421057224273682
Step 439, Loss: 1.237681269645691
Step 440, Loss: 1.2591841220855713
Step 441, Loss: 1.2308659553527832
Step 442, Loss: 1.3008674383163452
Step 443, Loss: 1.2349138259887695
Step 444, Loss: 1.280001163482666
Step 445, Loss: 1.2479844093322754
Step 446, Loss: 1.3076198101043701
Step 447, Loss: 1.143000602722168
Step 448, Loss: 1.2107443809509277
Step 449, Loss: 1.2573391199111938
Step 450, Loss: 1.3024208545684814
Step 451, Loss: 1.1454453468322754
Step 452, Loss: 1.2289828062057495
Step 453, Loss: 1.1604009866714478
Step 454, Loss: 1.1652886867523193
Step 455, Loss: 1.2135610580444336
Step 456, Loss: 1.1942626237869263
Step 457, Loss: 1.2405821084976196
Step 458, Loss: 1.1610063314437866
Step 459, Loss: 1.161622166633606
Step 460, Loss: 1.1851885318756104
Step 461, Loss: 1.2234337329864502
Step 462, Loss: 1.1836576461791992
Step 463, Loss: 1.2803813219070435
Step 464, Loss: 1.1819283962249756
Step 465, Loss: 1.1965384483337402
Step 466, Loss: 1.1686773300170898
Step 467, Loss: 1.1806080341339111
Step 468, Loss: 1.1586010456085205
Step 469, Loss: 1.1998032331466675
Step 470, Loss: 1.1823956966400146
Step 471, Loss: 1.284978985786438
Step 472, Loss: 1.1832870244979858
Step 473, Loss: 1.1798015832901
Step 474, Loss: 1.2027044296264648
Step 475, Loss: 1.1610889434814453
Step 476, Loss: 1.0427165031433105
Step 477, Loss: 1.2305779457092285
Step 478, Loss: 1.1594855785369873
Step 479, Loss: 1.143341302871704
Step 480, Loss: 1.1654818058013916
Step 481, Loss: 1.1776652336120605
Step 482, Loss: 1.0835700035095215
Step 483, Loss: 1.270209789276123
Step 484, Loss: 1.127790927886963
Step 485, Loss: 1.2218656539916992
Step 486, Loss: 1.052860975265503
Step 487, Loss: 1.0724347829818726
Step 488, Loss: 1.1644704341888428
Step 489, Loss: 1.175781011581421
Step 490, Loss: 1.0882455110549927
Step 491, Loss: 1.1292073726654053
Step 492, Loss: 1.0978004932403564
Step 493, Loss: 1.063838243484497
Step 494, Loss: 1.1149691343307495
Step 495, Loss: 1.1151015758514404
Step 496, Loss: 1.0838379859924316
Step 497, Loss: 1.1462737321853638
Step 498, Loss: 1.0768697261810303
Step 499, Loss: 1.1268922090530396
Step 500, Loss: 1.1362168788909912
Step 501, Loss: 1.086935043334961
Step 502, Loss: 1.0420705080032349
Step 503, Loss: 1.126591682434082
Step 504, Loss: 1.0642027854919434
Step 505, Loss: 1.0623915195465088
Step 506, Loss: 1.069214105606079
Step 507, Loss: 1.1761564016342163
Step 508, Loss: 1.0728938579559326
Step 509, Loss: 1.0742696523666382
Step 510, Loss: 1.1373735666275024
Step 511, Loss: 1.0525932312011719
Step 512, Loss: 1.09320068359375
Step 513, Loss: 1.073570728302002
Step 514, Loss: 1.0552849769592285
Step 515, Loss: 1.0772058963775635
Step 516, Loss: 1.0741372108459473
Step 517, Loss: 1.0798094272613525
Step 518, Loss: 1.0297608375549316
Step 519, Loss: 1.030498743057251
Step 520, Loss: 1.0201144218444824
Step 521, Loss: 1.009056568145752
Step 522, Loss: 1.0370241403579712
Step 523, Loss: 1.0287753343582153
Step 524, Loss: 1.0081787109375
Step 525, Loss: 1.026992678642273
Step 526, Loss: 0.9900991320610046
Step 527, Loss: 0.9683957695960999
Step 528, Loss: 0.998805582523346
Step 529, Loss: 0.9537910223007202
Step 530, Loss: 0.9962043762207031
Step 531, Loss: 0.9718890190124512
Step 532, Loss: 1.022592544555664
Step 533, Loss: 0.9942392706871033
Step 534, Loss: 1.0452899932861328
Step 535, Loss: 0.9973829984664917
Step 536, Loss: 1.071468472480774
Step 537, Loss: 1.0257130861282349
Step 538, Loss: 0.9605533480644226
Step 539, Loss: 1.0746480226516724
Step 540, Loss: 0.9689723253250122
Step 541, Loss: 0.951766848564148
Step 542, Loss: 0.9942739009857178
Step 543, Loss: 0.9989893436431885
Step 544, Loss: 0.9515318870544434
Step 545, Loss: 1.0365705490112305
Step 546, Loss: 0.9463167786598206
Step 547, Loss: 0.9393646717071533
Step 548, Loss: 1.0384705066680908
Step 549, Loss: 1.0209035873413086
Step 550, Loss: 0.9546929001808167
Step 551, Loss: 0.9883795976638794
Step 552, Loss: 0.9765143394470215
Step 553, Loss: 0.9812396168708801
Step 554, Loss: 0.9731127023696899
Step 555, Loss: 0.983720064163208
Step 556, Loss: 0.9754952192306519
Step 557, Loss: 0.9509170651435852
Step 558, Loss: 0.9747573137283325
Step 559, Loss: 0.9878407716751099
Step 560, Loss: 1.0708718299865723
Step 561, Loss: 0.8811231851577759
Step 562, Loss: 0.9704092741012573
Step 563, Loss: 1.0287816524505615
Step 564, Loss: 0.9238461256027222
Step 565, Loss: 1.003502607345581
Step 566, Loss: 0.9571537971496582
Step 567, Loss: 0.9190020561218262
Step 568, Loss: 1.0146098136901855
Step 569, Loss: 0.8980097770690918
Step 570, Loss: 0.913155198097229
Step 571, Loss: 0.9258327484130859
Step 572, Loss: 0.9167717099189758
Step 573, Loss: 0.9290474653244019
Step 574, Loss: 0.9411042928695679
Step 575, Loss: 0.8821554183959961
Step 576, Loss: 0.960128903388977
Step 577, Loss: 0.8716205358505249
Step 578, Loss: 0.9176486134529114
Step 579, Loss: 0.9192421436309814
Step 580, Loss: 0.941518247127533
Step 581, Loss: 0.9045471549034119
Step 582, Loss: 0.8950985074043274
Step 583, Loss: 0.9249948263168335
Step 584, Loss: 0.9203411340713501
Step 585, Loss: 0.8916106224060059
Step 586, Loss: 0.8938990235328674
Step 587, Loss: 0.8581374883651733
Step 588, Loss: 0.8997961282730103
Step 589, Loss: 0.8869056105613708
Step 590, Loss: 0.9494112730026245
Step 591, Loss: 0.8784399032592773
Step 592, Loss: 0.9051245450973511
Step 593, Loss: 0.9117056131362915
Step 594, Loss: 0.8786975145339966
Step 595, Loss: 0.9445798397064209
Step 596, Loss: 0.8871040940284729
Step 597, Loss: 0.8652154207229614
Step 598, Loss: 0.873424232006073
Step 599, Loss: 0.8909710645675659
Step 600, Loss: 0.8492432236671448
Step 601, Loss: 0.8634511232376099
Step 602, Loss: 0.8666306734085083
Step 603, Loss: 0.8515033721923828
Step 604, Loss: 0.8455877304077148
Step 605, Loss: 0.8996800184249878
Step 606, Loss: 0.857926607131958
Step 607, Loss: 0.9015929698944092
Step 608, Loss: 0.803321897983551
Step 609, Loss: 0.878148078918457
Step 610, Loss: 0.8666518926620483
Step 611, Loss: 0.8574787378311157
Step 612, Loss: 0.8407174348831177
Step 613, Loss: 0.8290388584136963
Step 614, Loss: 0.8385546207427979
Step 615, Loss: 0.8709554076194763
Step 616, Loss: 0.8490970134735107
Step 617, Loss: 0.8424052000045776
Step 618, Loss: 0.8723488450050354
Step 619, Loss: 0.7905718088150024
Step 620, Loss: 0.8817465305328369
Step 621, Loss: 0.9658161401748657
Step 622, Loss: 0.8398487567901611
Step 623, Loss: 0.8442718982696533
Step 624, Loss: 0.8541345596313477
Step 625, Loss: 0.8041566610336304
Step 626, Loss: 0.8360733985900879
Step 627, Loss: 0.8227285146713257
Step 628, Loss: 0.8490629196166992
Step 629, Loss: 0.8269736766815186
Step 630, Loss: 0.8268375396728516
Step 631, Loss: 0.8047018647193909
Step 632, Loss: 0.7899638414382935
Step 633, Loss: 0.805130124092102
Step 634, Loss: 0.7795544266700745
Step 635, Loss: 0.8323293924331665
Step 636, Loss: 0.8255646824836731
Step 637, Loss: 0.7831806540489197
Step 638, Loss: 0.8305492401123047
Step 639, Loss: 0.8044222593307495
Step 640, Loss: 0.8423219323158264
Step 641, Loss: 0.7944992780685425
Step 642, Loss: 0.8090115785598755
Step 643, Loss: 0.8025722503662109
Step 644, Loss: 0.7854143381118774
Step 645, Loss: 0.820868968963623
Step 646, Loss: 0.8195659518241882
Step 647, Loss: 0.7940228581428528
Step 648, Loss: 0.7872217893600464
Step 649, Loss: 0.8201022744178772
Step 650, Loss: 0.7752885818481445
Step 651, Loss: 0.8005896806716919
Step 652, Loss: 0.7911919355392456
Step 653, Loss: 0.7643221616744995
Step 654, Loss: 0.794041633605957
Step 655, Loss: 0.775201678276062
Step 656, Loss: 0.7719194889068604
Step 657, Loss: 0.8302454352378845
Step 658, Loss: 0.7906895875930786
Step 659, Loss: 0.8037681579589844
Step 660, Loss: 0.8076987266540527
Step 661, Loss: 0.777043342590332
Step 662, Loss: 0.7673676013946533
Step 663, Loss: 0.8074600100517273
Step 664, Loss: 0.7674713730812073
Step 665, Loss: 0.7412372827529907
Step 666, Loss: 0.7906161546707153
Step 667, Loss: 0.7894613742828369
Step 668, Loss: 0.7741084098815918
Step 669, Loss: 0.7405649423599243
Step 670, Loss: 0.7171647548675537
Step 671, Loss: 0.7468346953392029
Step 672, Loss: 0.7421114444732666
Step 673, Loss: 0.7608897686004639
Step 674, Loss: 0.7482917308807373
Step 675, Loss: 0.7578877210617065
Step 676, Loss: 0.7505584955215454
Step 677, Loss: 0.7541242837905884
Step 678, Loss: 0.7649276256561279
Step 679, Loss: 0.7904336452484131
Step 680, Loss: 0.7555760145187378
Step 681, Loss: 0.7324311137199402
Step 682, Loss: 0.7906076908111572
Step 683, Loss: 0.7356269359588623
Step 684, Loss: 0.8087531924247742
Step 685, Loss: 0.7114369869232178
Step 686, Loss: 0.8122575879096985
Step 687, Loss: 0.7525259256362915
Step 688, Loss: 0.7523484230041504
Step 689, Loss: 0.7717291116714478
Step 690, Loss: 0.7076422572135925
Step 691, Loss: 0.7231137752532959
Step 692, Loss: 0.7281298637390137
Step 693, Loss: 0.736724317073822
Step 694, Loss: 0.7218154072761536
Step 695, Loss: 0.768203616142273
Step 696, Loss: 0.6950521469116211
Step 697, Loss: 0.7447890639305115
Step 698, Loss: 0.7075009346008301
Step 699, Loss: 0.7454873323440552
Step 700, Loss: 0.7424356937408447
Step 701, Loss: 0.7239776849746704
Step 702, Loss: 0.7028296589851379
Step 703, Loss: 0.6998350620269775
Step 704, Loss: 0.7186341881752014
Step 705, Loss: 0.7163997292518616
Step 706, Loss: 0.7015209197998047
Step 707, Loss: 0.7176055908203125
Step 708, Loss: 0.6979678273200989
Step 709, Loss: 0.7347462177276611
Step 710, Loss: 0.6952832937240601
Step 711, Loss: 0.7203523516654968
Step 712, Loss: 0.6944488883018494
Step 713, Loss: 0.7300136089324951
Step 714, Loss: 0.7252615094184875
Step 715, Loss: 0.7348560690879822
Step 716, Loss: 0.6996216177940369
Step 717, Loss: 0.7676628828048706
Step 718, Loss: 0.7142534852027893
Step 719, Loss: 0.6972661018371582
Step 720, Loss: 0.6926746368408203
Step 721, Loss: 0.7007913589477539
Step 722, Loss: 0.691601037979126
Step 723, Loss: 0.700610339641571
Step 724, Loss: 0.6775685548782349
Step 725, Loss: 0.6724086999893188
Step 726, Loss: 0.6828963160514832
Step 727, Loss: 0.692188560962677
Step 728, Loss: 0.6837034225463867
Step 729, Loss: 0.6701450347900391
Step 730, Loss: 0.6973199844360352
Step 731, Loss: 0.6971657276153564
Step 732, Loss: 0.6733110547065735
Step 733, Loss: 0.7048627138137817
Step 734, Loss: 0.682114839553833
Step 735, Loss: 0.7048635482788086
Step 736, Loss: 0.7072527408599854
Step 737, Loss: 0.6614551544189453
Step 738, Loss: 0.6744967103004456
Step 739, Loss: 0.7331312894821167
Step 740, Loss: 0.68655925989151
Step 741, Loss: 0.6536338925361633
Step 742, Loss: 0.6848626136779785
Step 743, Loss: 0.6645301580429077
Step 744, Loss: 0.6519359350204468
Step 745, Loss: 0.6955223679542542
Step 746, Loss: 0.7278382182121277
Step 747, Loss: 0.6461735367774963
Step 748, Loss: 0.7350220680236816
