Step 1, Loss: 12.35196590423584
Step 158, Loss: 2.0016632080078125
Step 159, Loss: 1.922339916229248
Step 160, Loss: 1.9350076913833618
Step 161, Loss: 1.9254924058914185
Step 162, Loss: 1.9317073822021484
Step 163, Loss: 1.8898229598999023
Step 164, Loss: 1.9094979763031006
Step 165, Loss: 1.872743010520935
Step 166, Loss: 1.8213483095169067
Step 167, Loss: 1.8916800022125244
Step 168, Loss: 1.823967456817627
Step 169, Loss: 1.8548985719680786
Step 170, Loss: 1.8380991220474243
Step 171, Loss: 1.824915885925293
Step 172, Loss: 1.815805435180664
Step 173, Loss: 1.8476614952087402
Step 174, Loss: 1.8280880451202393
Step 175, Loss: 1.831251621246338
Step 176, Loss: 1.7597918510437012
Step 177, Loss: 1.7921375036239624
Step 178, Loss: 1.7337641716003418
Step 179, Loss: 1.7509742975234985
Step 180, Loss: 1.7339248657226562
Step 181, Loss: 1.718592882156372
Step 182, Loss: 1.7058162689208984
Step 183, Loss: 1.7311025857925415
Step 184, Loss: 1.738795518875122
Step 185, Loss: 1.7054237127304077
Step 186, Loss: 1.6521028280258179
Step 187, Loss: 1.6866135597229004
Step 188, Loss: 1.6955609321594238
Step 189, Loss: 1.6939879655838013
Step 190, Loss: 1.7087178230285645
Step 191, Loss: 1.6410936117172241
Step 192, Loss: 1.718993902206421
Step 193, Loss: 1.642568588256836
Step 194, Loss: 1.608568787574768
Step 195, Loss: 1.653820514678955
Step 196, Loss: 1.6170451641082764
Step 197, Loss: 1.6463594436645508
Step 198, Loss: 1.5965135097503662
Step 199, Loss: 1.70115327835083
Step 200, Loss: 1.616776943206787
Step 201, Loss: 1.6065747737884521
Step 202, Loss: 1.5903844833374023
Step 203, Loss: 1.6288220882415771
Step 204, Loss: 1.5921626091003418
Step 205, Loss: 1.6428608894348145
Step 206, Loss: 1.59904146194458
Step 207, Loss: 1.6621522903442383
Step 208, Loss: 1.5307087898254395
Step 209, Loss: 1.5672717094421387
Step 210, Loss: 1.5633597373962402
Step 211, Loss: 1.6407543420791626
Step 212, Loss: 1.5587722063064575
Step 213, Loss: 1.5626206398010254
Step 214, Loss: 1.5655086040496826
Step 215, Loss: 1.5422284603118896
Step 216, Loss: 1.5290493965148926
Step 217, Loss: 1.5152274370193481
Step 218, Loss: 1.5242702960968018
Step 219, Loss: 1.573923110961914
Step 220, Loss: 1.4965510368347168
Step 221, Loss: 1.5575530529022217
Step 222, Loss: 1.4879333972930908
Step 223, Loss: 1.5158154964447021
Step 224, Loss: 1.5064888000488281
Step 225, Loss: 1.5473461151123047
Step 226, Loss: 1.4938437938690186
Step 227, Loss: 1.4734666347503662
Step 228, Loss: 1.5210564136505127
Step 229, Loss: 1.4855892658233643
Step 230, Loss: 1.4744393825531006
Step 231, Loss: 1.4969520568847656
Step 232, Loss: 1.4181082248687744
Step 233, Loss: 1.5153229236602783
Step 234, Loss: 1.4200737476348877
Step 235, Loss: 1.476534366607666
Step 236, Loss: 1.4551599025726318
Step 237, Loss: 1.4318004846572876
Step 238, Loss: 1.5029356479644775
Step 239, Loss: 1.4393181800842285
Step 240, Loss: 1.4694080352783203
Step 241, Loss: 1.5301084518432617
Step 242, Loss: 1.4469318389892578
Step 243, Loss: 1.493117332458496
Step 244, Loss: 1.4254307746887207
Step 245, Loss: 1.426906943321228
Step 246, Loss: 1.4064534902572632
Step 247, Loss: 1.4177210330963135
Step 248, Loss: 1.4232405424118042
Step 249, Loss: 1.4097900390625
Step 250, Loss: 1.363144874572754
Step 251, Loss: 1.4347968101501465
Step 252, Loss: 1.470442771911621
Step 253, Loss: 1.3584809303283691
Step 254, Loss: 1.4439465999603271
Step 255, Loss: 1.4332438707351685
Step 256, Loss: 1.3963252305984497
Step 257, Loss: 1.3602933883666992
Step 258, Loss: 1.3953821659088135
Step 259, Loss: 1.3830039501190186
Step 260, Loss: 1.3529901504516602
Step 261, Loss: 1.3623696565628052
Step 262, Loss: 1.3924973011016846
Step 263, Loss: 1.3730943202972412
Step 264, Loss: 1.3244781494140625
Step 265, Loss: 1.352005124092102
Step 266, Loss: 1.4072136878967285
Step 267, Loss: 1.3543446063995361
Step 268, Loss: 1.3218364715576172
Step 269, Loss: 1.3316755294799805
Step 270, Loss: 1.3852393627166748
Step 271, Loss: 1.3224327564239502
Step 272, Loss: 1.3522576093673706
Step 273, Loss: 1.363748550415039
Step 274, Loss: 1.3391680717468262
Step 275, Loss: 1.3216148614883423
Step 276, Loss: 1.3653843402862549
Step 277, Loss: 1.327053427696228
Step 278, Loss: 1.32306969165802
Step 279, Loss: 1.3323684930801392
Step 280, Loss: 1.2721443176269531
Step 281, Loss: 1.2698066234588623
Step 282, Loss: 1.3154492378234863
Step 283, Loss: 1.2626196146011353
Step 284, Loss: 1.3223237991333008
Step 285, Loss: 1.2898374795913696
Step 286, Loss: 1.3141899108886719
Step 287, Loss: 1.327278971672058
Step 288, Loss: 1.2798391580581665
Step 289, Loss: 1.3282585144042969
Step 290, Loss: 1.286583662033081
Step 291, Loss: 1.3051409721374512
Step 292, Loss: 1.2903473377227783
Step 293, Loss: 1.2718229293823242
Step 294, Loss: 1.303910732269287
Step 295, Loss: 1.284846305847168
Step 296, Loss: 1.2885560989379883
Step 297, Loss: 1.273653268814087
Step 298, Loss: 1.3301447629928589
Step 299, Loss: 1.2795491218566895
Step 300, Loss: 1.3325746059417725
Step 301, Loss: 1.249556064605713
Step 302, Loss: 1.2823748588562012
Step 303, Loss: 1.3406845331192017
Step 304, Loss: 1.3075923919677734
Step 305, Loss: 1.2911243438720703
Step 306, Loss: 1.219679832458496
Step 307, Loss: 1.2842679023742676
Step 308, Loss: 1.2024695873260498
Step 309, Loss: 1.2051982879638672
Step 310, Loss: 1.1792469024658203
Step 311, Loss: 1.2241417169570923
Step 312, Loss: 1.1831258535385132
Step 313, Loss: 1.2055323123931885
Step 314, Loss: 1.2569550275802612
Step 315, Loss: 1.2064788341522217
Step 316, Loss: 1.2404009103775024
Step 317, Loss: 1.186885118484497
Step 318, Loss: 1.256331443786621
Step 319, Loss: 1.2308006286621094
Step 320, Loss: 1.317427396774292
Step 321, Loss: 1.215395450592041
Step 322, Loss: 1.2134997844696045
Step 323, Loss: 1.1788326501846313
Step 324, Loss: 1.1898905038833618
Step 325, Loss: 1.2019528150558472
Step 326, Loss: 1.1699516773223877
Step 327, Loss: 1.1687031984329224
Step 328, Loss: 1.1616876125335693
Step 329, Loss: 1.1950148344039917
Step 330, Loss: 1.2383959293365479
Step 331, Loss: 1.1884791851043701
Step 332, Loss: 1.1731252670288086
Step 333, Loss: 1.17744779586792
Step 334, Loss: 1.1619374752044678
Step 335, Loss: 1.2033262252807617
Step 336, Loss: 1.2292934656143188
Step 337, Loss: 1.1355621814727783
Step 338, Loss: 1.2039223909378052
Step 339, Loss: 1.1775717735290527
Step 340, Loss: 1.1921100616455078
Step 341, Loss: 1.16684889793396
Step 342, Loss: 1.135585069656372
Step 343, Loss: 1.154315710067749
Step 344, Loss: 1.147636890411377
Step 345, Loss: 1.1598477363586426
Step 346, Loss: 1.1327627897262573
Step 347, Loss: 1.1542264223098755
Step 348, Loss: 1.1658592224121094
Step 349, Loss: 1.110182762145996
Step 350, Loss: 1.1437562704086304
Step 351, Loss: 1.1452707052230835
Step 352, Loss: 1.1120834350585938
Step 353, Loss: 1.131581425666809
Step 354, Loss: 1.1296443939208984
Step 355, Loss: 1.1301305294036865
Step 356, Loss: 1.1483913660049438
Step 357, Loss: 1.1305081844329834
Step 358, Loss: 1.1029770374298096
Step 359, Loss: 1.1049880981445312
Step 360, Loss: 1.1094636917114258
Step 361, Loss: 1.0979846715927124
Step 362, Loss: 1.1304072141647339
Step 363, Loss: 1.1397825479507446
Step 364, Loss: 1.0385627746582031
Step 365, Loss: 1.1037168502807617
Step 366, Loss: 1.0846800804138184
Step 367, Loss: 1.0991826057434082
Step 368, Loss: 1.112234354019165
Step 369, Loss: 1.0758085250854492
Step 370, Loss: 1.1040397882461548
Step 371, Loss: 1.073604702949524
Step 372, Loss: 1.1221729516983032
Step 373, Loss: 1.0723731517791748
Step 374, Loss: 1.0859251022338867
Step 375, Loss: 1.0827052593231201
Step 376, Loss: 1.0937080383300781
Step 377, Loss: 1.0811909437179565
Step 378, Loss: 1.095348834991455
Step 379, Loss: 1.0613443851470947
Step 380, Loss: 1.045370101928711
Step 381, Loss: 1.058439016342163
Step 382, Loss: 1.07759690284729
Step 383, Loss: 1.0654881000518799
Step 384, Loss: 1.0635883808135986
Step 385, Loss: 1.093726634979248
Step 386, Loss: 1.0841624736785889
Step 387, Loss: 1.0955736637115479
Step 388, Loss: 1.0493383407592773
Step 389, Loss: 1.0516788959503174
Step 390, Loss: 1.0615837574005127
Step 391, Loss: 1.0640877485275269
Step 392, Loss: 1.0466681718826294
Step 393, Loss: 1.0586285591125488
Step 394, Loss: 1.0330040454864502
Step 395, Loss: 1.0512361526489258
Step 396, Loss: 1.0303387641906738
Step 397, Loss: 1.0617585182189941
Step 398, Loss: 1.0664961338043213
Step 399, Loss: 1.0552246570587158
Step 400, Loss: 1.0563548803329468
Step 401, Loss: 1.0199439525604248
Step 402, Loss: 1.0593417882919312
Step 403, Loss: 1.0408378839492798
Step 404, Loss: 1.0217516422271729
Step 405, Loss: 1.0397741794586182
Step 406, Loss: 1.0212931632995605
Step 407, Loss: 1.02622652053833
Step 408, Loss: 1.0650506019592285
Step 409, Loss: 1.038918375968933
Step 410, Loss: 1.0635089874267578
Step 411, Loss: 1.0628941059112549
Step 412, Loss: 1.0128841400146484
Step 413, Loss: 1.0714893341064453
Step 414, Loss: 1.0224132537841797
Step 415, Loss: 1.0594346523284912
Step 416, Loss: 1.0247464179992676
Step 417, Loss: 1.0411643981933594
Step 418, Loss: 1.0466705560684204
Step 419, Loss: 1.0112485885620117
Step 420, Loss: 1.0160695314407349
Step 421, Loss: 1.0527477264404297
Step 422, Loss: 1.0091309547424316
Step 423, Loss: 1.0269591808319092
Step 424, Loss: 0.978539228439331
Step 425, Loss: 1.0096217393875122
Step 426, Loss: 0.9870136976242065
Step 427, Loss: 0.9528416991233826
Step 428, Loss: 1.0400280952453613
Step 429, Loss: 1.0362085103988647
Step 430, Loss: 0.9829143285751343
Step 431, Loss: 1.013336181640625
Step 432, Loss: 1.0232641696929932
Step 433, Loss: 1.03153395652771
Step 434, Loss: 1.0016331672668457
Step 435, Loss: 1.033836841583252
Step 436, Loss: 0.9791269898414612
Step 437, Loss: 1.0852344036102295
Step 438, Loss: 0.9864425659179688
Step 439, Loss: 1.092937707901001
Step 440, Loss: 1.0347912311553955
Step 441, Loss: 1.0689250230789185
Step 442, Loss: 1.0821508169174194
Step 443, Loss: 1.0681686401367188
Step 444, Loss: 1.0585272312164307
Step 445, Loss: 1.0263671875
Step 446, Loss: 1.003279685974121
Step 447, Loss: 0.9804478883743286
Step 448, Loss: 1.105454921722412
Step 449, Loss: 0.9752811193466187
Step 450, Loss: 1.053723692893982
Step 451, Loss: 1.0316197872161865
Step 452, Loss: 0.9608533382415771
Step 453, Loss: 1.030803918838501
Step 454, Loss: 0.9672417640686035
Step 455, Loss: 0.9451838135719299
Step 456, Loss: 0.9941278696060181
Step 457, Loss: 0.9349291324615479
Step 458, Loss: 0.9835963249206543
Step 459, Loss: 0.9454847574234009
Step 460, Loss: 0.9723763465881348
Step 461, Loss: 0.9487332701683044
Step 462, Loss: 0.9581060409545898
Step 463, Loss: 0.9476267099380493
Step 464, Loss: 0.9576250910758972
Step 465, Loss: 0.9737264513969421
Step 466, Loss: 0.9283612370491028
Step 467, Loss: 1.0016398429870605
Step 468, Loss: 0.9214507341384888
Step 469, Loss: 0.9560893774032593
Step 470, Loss: 0.9330344796180725
Step 471, Loss: 0.9717773199081421
Step 472, Loss: 0.9165096282958984
Step 473, Loss: 0.9530066847801208
Step 474, Loss: 0.9499447345733643
Step 475, Loss: 0.9163221716880798
Step 476, Loss: 0.929480254650116
Step 477, Loss: 0.9365987777709961
Step 478, Loss: 0.9335904121398926
Step 479, Loss: 0.9171101450920105
Step 480, Loss: 0.952059805393219
Step 481, Loss: 0.9373466968536377
Step 482, Loss: 0.939221978187561
Step 483, Loss: 0.9156210422515869
Step 484, Loss: 0.9071334004402161
Step 485, Loss: 0.9392303824424744
Step 486, Loss: 0.9062213897705078
Step 487, Loss: 0.9325811862945557
Step 488, Loss: 0.9038934707641602
Step 489, Loss: 0.9219911098480225
Step 490, Loss: 0.9076105952262878
Step 491, Loss: 0.923537015914917
Step 492, Loss: 0.8937830924987793
Step 493, Loss: 0.9011563062667847
Step 494, Loss: 0.9122682809829712
Step 495, Loss: 0.9029346704483032
Step 496, Loss: 0.8948744535446167
Step 497, Loss: 0.8695778250694275
Step 498, Loss: 0.8964852690696716
Step 499, Loss: 0.8846503496170044
Step 500, Loss: 0.920465886592865
Step 501, Loss: 0.9374088048934937
Step 502, Loss: 0.9450807571411133
Step 503, Loss: 0.9312171936035156
Step 504, Loss: 0.8968758583068848
Step 505, Loss: 0.91864413022995
Step 506, Loss: 0.8840690851211548
Step 507, Loss: 0.883851170539856
Step 508, Loss: 0.8953580260276794
Step 509, Loss: 0.9041038751602173
Step 510, Loss: 0.9014055132865906
Step 511, Loss: 0.9245571494102478
Step 512, Loss: 0.9116548895835876
Step 513, Loss: 0.9178290963172913
Step 514, Loss: 0.8824862241744995
Step 515, Loss: 0.8756160736083984
Step 516, Loss: 0.8825064897537231
Step 517, Loss: 0.8901563882827759
Step 518, Loss: 0.8672108054161072
Step 519, Loss: 0.8748998641967773
Step 520, Loss: 0.8686162829399109
Step 521, Loss: 0.8722573518753052
Step 522, Loss: 0.8497361540794373
Step 523, Loss: 0.9196358323097229
Step 524, Loss: 0.8548355102539062
Step 525, Loss: 0.8503252267837524
Step 526, Loss: 0.8721917271614075
Step 527, Loss: 0.8876856565475464
Step 528, Loss: 0.8447720408439636
Step 529, Loss: 0.8761239647865295
Step 530, Loss: 0.8556268215179443
Step 531, Loss: 0.8850330710411072
Step 532, Loss: 0.8500524759292603
Step 533, Loss: 0.8925377130508423
Step 534, Loss: 0.8323947191238403
Step 535, Loss: 0.8726680278778076
Step 536, Loss: 0.8601963520050049
Step 537, Loss: 0.8597510457038879
Step 538, Loss: 0.8361084461212158
Step 539, Loss: 0.9163976311683655
Step 540, Loss: 0.8380661010742188
Step 541, Loss: 0.9124301075935364
Step 542, Loss: 0.871924638748169
Step 543, Loss: 0.8578633069992065
Step 544, Loss: 0.8552113771438599
Step 545, Loss: 0.8830477595329285
Step 546, Loss: 0.8308254480361938
Step 547, Loss: 0.8425955772399902
Step 548, Loss: 0.8224653601646423
Step 549, Loss: 0.8370758295059204
Step 550, Loss: 0.8206508159637451
Step 551, Loss: 0.8449609875679016
Step 552, Loss: 0.8495383262634277
Step 553, Loss: 0.8216859102249146
Step 554, Loss: 0.8673195838928223
Step 555, Loss: 0.845212996006012
Step 556, Loss: 0.8450491428375244
Step 557, Loss: 0.8028232455253601
Step 558, Loss: 0.8567211627960205
Step 559, Loss: 0.8245680928230286
Step 560, Loss: 0.8963679671287537
Step 561, Loss: 0.8050234317779541
Step 562, Loss: 0.8682143688201904
Step 563, Loss: 0.8079484701156616
Step 564, Loss: 0.8204097747802734
Step 565, Loss: 0.8094155192375183
Step 566, Loss: 0.8366645574569702
Step 567, Loss: 0.8841190338134766
Step 568, Loss: 0.8364517688751221
Step 569, Loss: 0.8408204317092896
Step 570, Loss: 0.8278307914733887
Step 571, Loss: 0.8340824246406555
Step 572, Loss: 0.8226737976074219
Step 573, Loss: 0.8352066278457642
Step 574, Loss: 0.8121042251586914
Step 575, Loss: 0.8146446943283081
Step 576, Loss: 0.8127379417419434
Step 577, Loss: 0.8328853249549866
Step 578, Loss: 0.8130048513412476
Step 579, Loss: 0.8098657727241516
Step 580, Loss: 0.7863922119140625
Step 581, Loss: 0.8024051189422607
Step 582, Loss: 0.8440579175949097
Step 583, Loss: 0.8243702054023743
Step 584, Loss: 0.8103775978088379
Step 585, Loss: 0.818421483039856
Step 586, Loss: 0.8107877969741821
Step 587, Loss: 0.7971924543380737
Step 588, Loss: 0.7889066934585571
Step 589, Loss: 0.7791025638580322
Step 590, Loss: 0.8033039569854736
Step 591, Loss: 0.8192084431648254
Step 592, Loss: 0.8113192319869995
Step 593, Loss: 0.7718551158905029
Step 594, Loss: 0.8105471134185791
Step 595, Loss: 0.7786120772361755
Step 596, Loss: 0.8231850862503052
Step 597, Loss: 0.7888950109481812
Step 598, Loss: 0.8381832838058472
Step 599, Loss: 0.7639024257659912
Step 600, Loss: 0.7645882964134216
Step 601, Loss: 0.7782816886901855
Step 602, Loss: 0.7798529267311096
Step 603, Loss: 0.774894654750824
Step 604, Loss: 0.7683788537979126
Step 605, Loss: 0.789460301399231
Step 606, Loss: 0.7717886567115784
Step 607, Loss: 0.7722331285476685
Step 608, Loss: 0.7639203667640686
Step 609, Loss: 0.7723656892776489
Step 610, Loss: 0.7717424035072327
Step 611, Loss: 0.7676674127578735
Step 612, Loss: 0.7653254866600037
Step 613, Loss: 0.7603051662445068
Step 614, Loss: 0.7695282697677612
Step 615, Loss: 0.7978635430335999
Step 616, Loss: 0.7686116099357605
Step 617, Loss: 0.7993582487106323
Step 618, Loss: 0.7586121559143066
Step 619, Loss: 0.7920656204223633
Step 620, Loss: 0.8060117363929749
Step 621, Loss: 0.8080579042434692
Step 622, Loss: 0.8327611684799194
Step 623, Loss: 0.7637742757797241
Step 624, Loss: 0.8032845258712769
Step 625, Loss: 0.7707191705703735
Step 626, Loss: 0.8452962636947632
Step 627, Loss: 0.7684360146522522
Step 628, Loss: 0.8305580615997314
Step 629, Loss: 0.7615424394607544
Step 630, Loss: 0.8610593676567078
Step 631, Loss: 0.8004560470581055
Step 632, Loss: 0.834343433380127
Step 633, Loss: 0.7749516367912292
Step 634, Loss: 0.752051591873169
Step 635, Loss: 0.8208065032958984
Step 636, Loss: 0.7527540326118469
Step 637, Loss: 0.7944660782814026
Step 638, Loss: 0.7491748332977295
Step 639, Loss: 0.7366296648979187
Step 640, Loss: 0.7482236623764038
Step 641, Loss: 0.7640273571014404
Step 642, Loss: 0.7570809125900269
Step 643, Loss: 0.7308006286621094
Step 644, Loss: 0.7303659915924072
Step 645, Loss: 0.72005295753479
Step 646, Loss: 0.7343357801437378
Step 647, Loss: 0.7380154132843018
Step 648, Loss: 0.7498064041137695
Step 649, Loss: 0.7436902523040771
Step 650, Loss: 0.7855499982833862
Step 651, Loss: 0.7587127089500427
Step 652, Loss: 0.7368690967559814
Step 653, Loss: 0.7924396991729736
Step 654, Loss: 0.7234219312667847
Step 655, Loss: 0.8011035323143005
Step 656, Loss: 0.7137241959571838
Step 657, Loss: 0.785527765750885
Step 658, Loss: 0.7331973314285278
Step 659, Loss: 0.7825321555137634
Step 660, Loss: 0.7095482349395752
Step 661, Loss: 0.7472435832023621
Step 662, Loss: 0.7232556939125061
Step 663, Loss: 0.7252516746520996
Step 664, Loss: 0.7401059865951538
Step 665, Loss: 0.7307798266410828
Step 666, Loss: 0.7453617453575134
Step 667, Loss: 0.732414722442627
Step 668, Loss: 0.722801148891449
Step 669, Loss: 0.7372087836265564
Step 670, Loss: 0.7222964763641357
Step 671, Loss: 0.7657256722450256
Step 672, Loss: 0.7256805896759033
Step 673, Loss: 0.7368220090866089
Step 674, Loss: 0.7155826091766357
Step 675, Loss: 0.7186537981033325
Step 676, Loss: 0.7354550361633301
Step 677, Loss: 0.692429780960083
Step 678, Loss: 0.7377901077270508
Step 679, Loss: 0.7362794876098633
Step 680, Loss: 0.7303261756896973
Step 681, Loss: 0.7528178691864014
Step 682, Loss: 0.7498226165771484
Step 683, Loss: 0.7468193173408508
Step 684, Loss: 0.7760244607925415
Step 685, Loss: 0.7231913208961487
Step 686, Loss: 0.7269134521484375
Step 687, Loss: 0.7233865261077881
Step 688, Loss: 0.7000198364257812
Step 689, Loss: 0.7280831336975098
Step 690, Loss: 0.7127950191497803
Step 691, Loss: 0.7282239198684692
Step 692, Loss: 0.7241684198379517
Step 693, Loss: 0.7185502052307129
Step 694, Loss: 0.6984142065048218
Step 695, Loss: 0.7233785390853882
Step 696, Loss: 0.6988148093223572
Step 697, Loss: 0.699867844581604
Step 698, Loss: 0.7026733160018921
Step 699, Loss: 0.6820142865180969
Step 700, Loss: 0.6997222900390625
Step 701, Loss: 0.6922028064727783
Step 702, Loss: 0.7145493030548096
Step 703, Loss: 0.729084849357605
Step 704, Loss: 0.7328569889068604
Step 705, Loss: 0.7189098596572876
Step 706, Loss: 0.7241233587265015
Step 707, Loss: 0.708274781703949
Step 708, Loss: 0.7394946813583374
Step 709, Loss: 0.7021917104721069
Step 710, Loss: 0.7449413537979126
Step 711, Loss: 0.6969854831695557
Step 712, Loss: 0.7200266122817993
Step 713, Loss: 0.7002213001251221
Step 714, Loss: 0.771687388420105
Step 715, Loss: 0.7114794254302979
Step 716, Loss: 0.7303273677825928
Step 717, Loss: 0.7457047700881958
Step 718, Loss: 0.6850029230117798
Step 719, Loss: 0.7225255966186523
Step 720, Loss: 0.6876553893089294
Step 721, Loss: 0.7388375401496887
Step 722, Loss: 0.7078779935836792
Step 723, Loss: 0.7100894451141357
Step 724, Loss: 0.7319281697273254
Step 725, Loss: 0.6608169078826904
Step 726, Loss: 0.6977963447570801
Step 727, Loss: 0.6601160764694214
Step 728, Loss: 0.7249109148979187
Step 729, Loss: 0.7066156268119812
Step 730, Loss: 0.7038760185241699
Step 731, Loss: 0.6829474568367004
Step 732, Loss: 0.710663914680481
Step 733, Loss: 0.6775601506233215
Step 734, Loss: 0.7046753764152527
Step 735, Loss: 0.6946195960044861
Step 736, Loss: 0.6670846939086914
Step 737, Loss: 0.7132232785224915
Step 738, Loss: 0.6516069173812866
Step 739, Loss: 0.732522189617157
Step 740, Loss: 0.6854963898658752
Step 741, Loss: 0.698351263999939
Step 742, Loss: 0.664883553981781
Step 743, Loss: 0.651797890663147
Step 744, Loss: 0.6825502514839172
Step 745, Loss: 0.6823115348815918
