Step 1, Loss: 30.30828285217285
Step 153, Loss: 6.026200294494629
Step 154, Loss: 6.061380386352539
Step 155, Loss: 6.067482948303223
Step 156, Loss: 6.322102069854736
Step 157, Loss: 6.079807281494141
Step 158, Loss: 6.005984306335449
Step 159, Loss: 5.720895290374756
Step 160, Loss: 5.670267105102539
Step 161, Loss: 5.863390922546387
Step 162, Loss: 5.888833045959473
Step 163, Loss: 5.953912734985352
Step 164, Loss: 5.903044700622559
Step 165, Loss: 5.797965049743652
Step 166, Loss: 5.768058776855469
Step 167, Loss: 5.902580261230469
Step 168, Loss: 5.800898551940918
Step 169, Loss: 5.893770217895508
Step 170, Loss: 5.67596435546875
Step 171, Loss: 5.61079740524292
Step 172, Loss: 5.82811164855957
Step 173, Loss: 5.6883649826049805
Step 174, Loss: 5.665632247924805
Step 175, Loss: 5.502047061920166
Step 176, Loss: 5.542525768280029
Step 177, Loss: 5.782866477966309
Step 178, Loss: 5.770090103149414
Step 179, Loss: 6.05849027633667
Step 180, Loss: 5.7539520263671875
Step 181, Loss: 5.84896183013916
Step 182, Loss: 5.887849807739258
Step 183, Loss: 5.793954849243164
Step 184, Loss: 5.581824779510498
Step 185, Loss: 5.419465065002441
Step 186, Loss: 5.733505725860596
Step 187, Loss: 5.997777938842773
Step 188, Loss: 5.666672229766846
Step 189, Loss: 5.529915809631348
Step 190, Loss: 5.648834228515625
Step 191, Loss: 5.871858596801758
Step 192, Loss: 5.530576229095459
Step 193, Loss: 5.782138824462891
Step 194, Loss: 5.424752712249756
Step 195, Loss: 5.685063362121582
Step 196, Loss: 5.3316426277160645
Step 197, Loss: 5.846837043762207
Step 198, Loss: 5.662281036376953
Step 199, Loss: 5.6991071701049805
Step 200, Loss: 5.483465194702148
Step 201, Loss: 5.476889610290527
Step 202, Loss: 5.627145290374756
Step 203, Loss: 5.813154697418213
Step 204, Loss: 5.939277648925781
Step 205, Loss: 5.647689342498779
Step 206, Loss: 5.6606574058532715
Step 207, Loss: 5.613664150238037
Step 208, Loss: 5.624813556671143
Step 209, Loss: 5.475054740905762
Step 210, Loss: 5.491593360900879
Step 211, Loss: 5.376751899719238
Step 212, Loss: 5.4337639808654785
Step 213, Loss: 5.43463134765625
Step 214, Loss: 5.3765716552734375
Step 215, Loss: 5.5286478996276855
Step 216, Loss: 5.693889617919922
Step 217, Loss: 5.529365539550781
Step 218, Loss: 5.263247489929199
Step 219, Loss: 5.504340171813965
Step 220, Loss: 5.630620956420898
Step 221, Loss: 5.390635013580322
Step 222, Loss: 5.452570915222168
Step 223, Loss: 5.722182750701904
Step 224, Loss: 5.438653945922852
Step 225, Loss: 5.26867151260376
Step 226, Loss: 5.59814453125
Step 227, Loss: 5.36810302734375
Step 228, Loss: 5.353187561035156
Step 229, Loss: 5.872881889343262
Step 230, Loss: 5.827941417694092
Step 231, Loss: 5.183237075805664
Step 232, Loss: 5.534936428070068
Step 233, Loss: 5.607773780822754
Step 234, Loss: 5.547200679779053
Step 235, Loss: 5.441799640655518
Step 236, Loss: 5.491638660430908
Step 237, Loss: 5.423032760620117
Step 238, Loss: 5.5137224197387695
Step 239, Loss: 5.354208469390869
Step 240, Loss: 5.441374778747559
Step 241, Loss: 5.0209150314331055
Step 242, Loss: 5.5688323974609375
Step 243, Loss: 5.631427764892578
Step 244, Loss: 5.444481372833252
Step 245, Loss: 5.295370578765869
Step 246, Loss: 5.504518985748291
Step 247, Loss: 5.234874248504639
Step 248, Loss: 5.3452043533325195
Step 249, Loss: 5.173406600952148
Step 250, Loss: 5.391683101654053
Step 251, Loss: 5.151748180389404
Step 252, Loss: 5.022190570831299
Step 253, Loss: 5.40609884262085
Step 254, Loss: 5.219771385192871
Step 255, Loss: 5.198598861694336
Step 256, Loss: 5.157426834106445
Step 257, Loss: 5.021106719970703
Step 258, Loss: 5.2721266746521
Step 259, Loss: 5.044576168060303
Step 260, Loss: 5.40614652633667
Step 261, Loss: 5.3262434005737305
Step 262, Loss: 5.3471832275390625
Step 263, Loss: 5.433417320251465
Step 264, Loss: 5.035041809082031
Step 265, Loss: 5.29713249206543
Step 266, Loss: 5.1012444496154785
Step 267, Loss: 5.317952632904053
Step 268, Loss: 5.145170211791992
Step 269, Loss: 5.374762535095215
Step 270, Loss: 5.04628849029541
Step 271, Loss: 5.283486843109131
Step 272, Loss: 5.141351699829102
Step 273, Loss: 4.962513446807861
Step 274, Loss: 5.1142191886901855
Step 275, Loss: 5.032968997955322
Step 276, Loss: 5.119894981384277
Step 277, Loss: 5.018732070922852
Step 278, Loss: 5.1411356925964355
Step 279, Loss: 5.095883369445801
Step 280, Loss: 5.031635761260986
Step 281, Loss: 5.318532466888428
Step 282, Loss: 5.191530704498291
Step 283, Loss: 5.154589653015137
Step 284, Loss: 5.170815467834473
Step 285, Loss: 5.176104545593262
Step 286, Loss: 4.8218255043029785
Step 287, Loss: 5.221025466918945
Step 288, Loss: 5.157745838165283
Step 289, Loss: 5.055822372436523
Step 290, Loss: 5.10376501083374
Step 291, Loss: 5.194981098175049
Step 292, Loss: 5.102625370025635
Step 293, Loss: 4.92598819732666
Step 294, Loss: 4.992245674133301
Step 295, Loss: 5.2250494956970215
Step 296, Loss: 4.842316627502441
Step 297, Loss: 5.1319146156311035
Step 298, Loss: 5.008668422698975
Step 299, Loss: 5.035546779632568
Step 300, Loss: 4.868588447570801
Step 301, Loss: 5.1031880378723145
Step 302, Loss: 5.29383659362793
Step 303, Loss: 5.022981643676758
Step 304, Loss: 4.836159706115723
Step 305, Loss: 5.2098236083984375
Step 306, Loss: 4.933038234710693
Step 307, Loss: 5.021451950073242
Step 308, Loss: 4.949012756347656
Step 309, Loss: 4.8810038566589355
Step 310, Loss: 4.993463039398193
Step 311, Loss: 4.911253452301025
Step 312, Loss: 4.769548416137695
Step 313, Loss: 4.872532367706299
Step 314, Loss: 5.0496015548706055
Step 315, Loss: 4.8968353271484375
Step 316, Loss: 4.730125904083252
Step 317, Loss: 5.133364677429199
Step 318, Loss: 4.886842727661133
Step 319, Loss: 4.967737197875977
Step 320, Loss: 5.01106071472168
Step 321, Loss: 4.918514728546143
Step 322, Loss: 5.131593704223633
Step 323, Loss: 4.810938358306885
Step 324, Loss: 5.060160160064697
Step 325, Loss: 4.9781036376953125
Step 326, Loss: 4.977029800415039
Step 327, Loss: 4.749414443969727
Step 328, Loss: 4.745120048522949
Step 329, Loss: 5.212363243103027
Step 330, Loss: 4.850465774536133
Step 331, Loss: 4.750665187835693
Step 332, Loss: 4.95999813079834
Step 333, Loss: 4.774337291717529
Step 334, Loss: 4.870952606201172
Step 335, Loss: 4.995700359344482
Step 336, Loss: 4.7081499099731445
Step 337, Loss: 4.697289943695068
Step 338, Loss: 4.837516784667969
Step 339, Loss: 4.951718330383301
Step 340, Loss: 5.019466400146484
Step 341, Loss: 4.957425117492676
Step 342, Loss: 4.995285511016846
Step 343, Loss: 5.132817268371582
Step 344, Loss: 4.877387046813965
Step 345, Loss: 5.003710746765137
Step 346, Loss: 4.812551021575928
Step 347, Loss: 4.79404354095459
Step 348, Loss: 4.810789108276367
Step 349, Loss: 4.752511501312256
Step 350, Loss: 4.910033226013184
Step 351, Loss: 5.039466857910156
Step 352, Loss: 4.863656997680664
Step 353, Loss: 4.686020851135254
Step 354, Loss: 4.922061920166016
Step 355, Loss: 4.823086261749268
Step 356, Loss: 4.984803199768066
Step 357, Loss: 4.838038921356201
Step 358, Loss: 5.0188446044921875
Step 359, Loss: 4.772887706756592
Step 360, Loss: 4.815967559814453
Step 361, Loss: 4.782278060913086
Step 362, Loss: 4.916448593139648
Step 363, Loss: 4.776950359344482
Step 364, Loss: 4.747427940368652
Step 365, Loss: 4.654761791229248
Step 366, Loss: 4.597787857055664
Step 367, Loss: 4.72283935546875
Step 368, Loss: 4.847944259643555
Step 369, Loss: 4.8162055015563965
Step 370, Loss: 4.650175094604492
Step 371, Loss: 4.759921073913574
Step 372, Loss: 4.732173919677734
Step 373, Loss: 4.921618461608887
Step 374, Loss: 4.619594573974609
Step 375, Loss: 4.7442121505737305
Step 376, Loss: 4.704978942871094
Step 377, Loss: 4.867892265319824
Step 378, Loss: 5.098134517669678
Step 379, Loss: 4.873501300811768
Step 380, Loss: 4.704991817474365
Step 381, Loss: 4.779027938842773
Step 382, Loss: 4.641292095184326
Step 383, Loss: 4.70455265045166
Step 384, Loss: 4.606467247009277
Step 385, Loss: 4.746685981750488
Step 386, Loss: 4.598470687866211
Step 387, Loss: 4.706818580627441
Step 388, Loss: 4.783546447753906
Step 389, Loss: 4.558133602142334
Step 390, Loss: 4.800098419189453
Step 391, Loss: 4.475152015686035
Step 392, Loss: 4.602974891662598
Step 393, Loss: 4.445924282073975
Step 394, Loss: 4.829885959625244
Step 395, Loss: 4.726920127868652
Step 396, Loss: 4.62703800201416
Step 397, Loss: 4.659621238708496
Step 398, Loss: 4.760001182556152
Step 399, Loss: 4.56920862197876
Step 400, Loss: 4.5539140701293945
Step 401, Loss: 4.655130863189697
Step 402, Loss: 4.618707180023193
Step 403, Loss: 4.825191497802734
Step 404, Loss: 4.468788146972656
Step 405, Loss: 4.603342533111572
Step 406, Loss: 4.672328948974609
Step 407, Loss: 4.796855449676514
Step 408, Loss: 4.602014541625977
Step 409, Loss: 4.553738594055176
Step 410, Loss: 4.549228191375732
Step 411, Loss: 4.488325595855713
Step 412, Loss: 4.53497838973999
Step 413, Loss: 4.465335845947266
Step 414, Loss: 4.464183807373047
Step 415, Loss: 4.803068161010742
Step 416, Loss: 4.363280296325684
Step 417, Loss: 4.495810508728027
Step 418, Loss: 4.486873626708984
Step 419, Loss: 4.502274990081787
Step 420, Loss: 4.336734294891357
Step 421, Loss: 4.722013473510742
Step 422, Loss: 4.3989577293396
Step 423, Loss: 4.471294403076172
Step 424, Loss: 4.6450419425964355
Step 425, Loss: 4.498752593994141
Step 426, Loss: 4.5907487869262695
Step 427, Loss: 4.738467693328857
Step 428, Loss: 4.579500675201416
Step 429, Loss: 4.511550426483154
Step 430, Loss: 4.438882827758789
Step 431, Loss: 4.42982292175293
Step 432, Loss: 4.268394470214844
Step 433, Loss: 4.237261772155762
Step 434, Loss: 4.392229080200195
Step 435, Loss: 4.267705917358398
Step 436, Loss: 4.285670280456543
Step 437, Loss: 4.486265659332275
Step 438, Loss: 4.317244529724121
Step 439, Loss: 4.5262651443481445
Step 440, Loss: 4.420975685119629
Step 441, Loss: 4.338783264160156
Step 442, Loss: 4.590585708618164
Step 443, Loss: 4.28642463684082
Step 444, Loss: 4.556210994720459
Step 445, Loss: 4.56779670715332
Step 446, Loss: 4.280215263366699
Step 447, Loss: 4.531452178955078
Step 448, Loss: 4.408709526062012
Step 449, Loss: 4.39668083190918
Step 450, Loss: 4.618954658508301
Step 451, Loss: 4.565155982971191
Step 452, Loss: 4.333456516265869
Step 453, Loss: 4.235413551330566
Step 454, Loss: 4.555416107177734
Step 455, Loss: 4.220943450927734
Step 456, Loss: 4.618648529052734
Step 457, Loss: 4.270654678344727
Step 458, Loss: 4.464552879333496
Step 459, Loss: 4.380153656005859
Step 460, Loss: 4.295672416687012
Step 461, Loss: 4.477461338043213
Step 462, Loss: 4.577301502227783
Step 463, Loss: 4.373723983764648
Step 464, Loss: 4.236578464508057
Step 465, Loss: 4.365932464599609
Step 466, Loss: 4.335629940032959
Step 467, Loss: 4.331825256347656
Step 468, Loss: 4.224815368652344
Step 469, Loss: 4.21273136138916
Step 470, Loss: 4.441884517669678
Step 471, Loss: 4.4649858474731445
Step 472, Loss: 4.339925765991211
Step 473, Loss: 4.307453155517578
Step 474, Loss: 4.284839630126953
Step 475, Loss: 4.385725975036621
Step 476, Loss: 4.133492469787598
Step 477, Loss: 4.149031162261963
Step 478, Loss: 4.261674404144287
Step 479, Loss: 4.369552135467529
Step 480, Loss: 4.245446681976318
Step 481, Loss: 4.179833889007568
Step 482, Loss: 4.151304244995117
Step 483, Loss: 4.190022945404053
Step 484, Loss: 4.27669620513916
Step 485, Loss: 4.261606216430664
Step 486, Loss: 4.389227867126465
Step 487, Loss: 4.200350761413574
Step 488, Loss: 4.316040992736816
Step 489, Loss: 4.179623126983643
Step 490, Loss: 4.146051406860352
Step 491, Loss: 4.025885581970215
Step 492, Loss: 4.2411208152771
Step 493, Loss: 3.8704047203063965
Step 494, Loss: 4.117831230163574
Step 495, Loss: 4.153556823730469
Step 496, Loss: 3.9864580631256104
Step 497, Loss: 4.198562145233154
Step 498, Loss: 4.081149578094482
Step 499, Loss: 4.221885681152344
Step 500, Loss: 4.0767998695373535
Step 501, Loss: 3.959498405456543
Step 502, Loss: 4.302962303161621
Step 503, Loss: 4.281968593597412
Step 504, Loss: 3.924912452697754
Step 505, Loss: 3.760960102081299
Step 506, Loss: 4.145998954772949
Step 507, Loss: 4.0235276222229
Step 508, Loss: 4.035919189453125
Step 509, Loss: 4.121706962585449
Step 510, Loss: 4.136084079742432
Step 511, Loss: 4.11165714263916
Step 512, Loss: 4.032979488372803
Step 513, Loss: 3.9948208332061768
Step 514, Loss: 3.8876121044158936
Step 515, Loss: 4.179030418395996
Step 516, Loss: 4.138828754425049
Step 517, Loss: 3.929147958755493
Step 518, Loss: 4.015677452087402
Step 519, Loss: 4.031915187835693
Step 520, Loss: 3.9943525791168213
Step 521, Loss: 3.8240737915039062
Step 522, Loss: 3.8521595001220703
Step 523, Loss: 3.836575746536255
Step 524, Loss: 4.034456729888916
Step 525, Loss: 3.8831772804260254
Step 526, Loss: 3.832263231277466
Step 527, Loss: 3.8136074542999268
Step 528, Loss: 3.89982533454895
Step 529, Loss: 3.8088715076446533
Step 530, Loss: 3.928607225418091
Step 531, Loss: 3.843118190765381
Step 532, Loss: 3.742845296859741
Step 533, Loss: 3.795785903930664
Step 534, Loss: 3.867122173309326
Step 535, Loss: 3.680255889892578
Step 536, Loss: 3.7588396072387695
Step 537, Loss: 3.6352524757385254
Step 538, Loss: 3.7457964420318604
Step 539, Loss: 3.687920093536377
Step 540, Loss: 3.7654500007629395
Step 541, Loss: 3.5890417098999023
Step 542, Loss: 3.824398994445801
Step 543, Loss: 3.8496315479278564
Step 544, Loss: 3.643338918685913
Step 545, Loss: 3.393918514251709
Step 546, Loss: 3.5966386795043945
Step 547, Loss: 3.808333396911621
Step 548, Loss: 3.6149353981018066
Step 549, Loss: 3.5672292709350586
Step 550, Loss: 3.613861322402954
Step 551, Loss: 3.5935158729553223
Step 552, Loss: 3.370432138442993
Step 553, Loss: 3.6767091751098633
Step 554, Loss: 3.4559571743011475
Step 555, Loss: 3.4239208698272705
Step 556, Loss: 3.610766649246216
Step 557, Loss: 3.59413480758667
Step 558, Loss: 3.5315749645233154
Step 559, Loss: 3.506746768951416
Step 560, Loss: 3.502654790878296
Step 561, Loss: 3.5958173274993896
Step 562, Loss: 3.6461496353149414
Step 563, Loss: 3.652758836746216
Step 564, Loss: 3.5587730407714844
Step 565, Loss: 3.622720718383789
Step 566, Loss: 3.4910528659820557
Step 567, Loss: 3.563694477081299
Step 568, Loss: 3.6133151054382324
Step 569, Loss: 3.454802989959717
Step 570, Loss: 3.5084986686706543
Step 571, Loss: 3.403658628463745
Step 572, Loss: 3.4371020793914795
Step 573, Loss: 3.331636905670166
Step 574, Loss: 3.488950490951538
Step 575, Loss: 3.5549802780151367
Step 576, Loss: 3.350741386413574
Step 577, Loss: 3.445072650909424
Step 578, Loss: 3.3376450538635254
Step 579, Loss: 3.391106128692627
Step 580, Loss: 3.3623769283294678
Step 581, Loss: 3.2281031608581543
Step 582, Loss: 3.333280086517334
Step 583, Loss: 3.196115255355835
Step 584, Loss: 3.22475266456604
Step 585, Loss: 3.3488354682922363
Step 586, Loss: 3.426784038543701
Step 587, Loss: 3.385340929031372
Step 588, Loss: 3.445335865020752
Step 589, Loss: 3.2714760303497314
Step 590, Loss: 3.3020920753479004
Step 591, Loss: 3.2541966438293457
Step 592, Loss: 3.148404121398926
Step 593, Loss: 3.1124470233917236
Step 594, Loss: 3.3656129837036133
Step 595, Loss: 3.4243202209472656
Step 596, Loss: 3.3203558921813965
Step 597, Loss: 3.0530810356140137
Step 598, Loss: 3.1723718643188477
Step 599, Loss: 3.1285672187805176
Step 600, Loss: 3.273344039916992
Step 601, Loss: 3.1594326496124268
Step 602, Loss: 3.1009974479675293
Step 603, Loss: 3.1144680976867676
Step 604, Loss: 3.2674572467803955
Step 605, Loss: 3.0184803009033203
Step 606, Loss: 2.9898104667663574
Step 607, Loss: 2.9318251609802246
Step 608, Loss: 3.1007180213928223
Step 609, Loss: 3.2613778114318848
Step 610, Loss: 3.1141514778137207
Step 611, Loss: 3.077890396118164
Step 612, Loss: 3.1149027347564697
Step 613, Loss: 3.2019691467285156
Step 614, Loss: 2.9063720703125
Step 615, Loss: 2.999356985092163
Step 616, Loss: 3.061051607131958
Step 617, Loss: 3.1144609451293945
Step 618, Loss: 2.9769721031188965
Step 619, Loss: 3.071958541870117
Step 620, Loss: 3.028533697128296
Step 621, Loss: 3.138179302215576
Step 622, Loss: 2.9330062866210938
Step 623, Loss: 3.0215768814086914
Step 624, Loss: 2.915757656097412
Step 625, Loss: 3.0883119106292725
Step 626, Loss: 3.022491455078125
Step 627, Loss: 3.150848150253296
Step 628, Loss: 2.8598783016204834
Step 629, Loss: 3.0992417335510254
Step 630, Loss: 2.9138991832733154
Step 631, Loss: 2.928623914718628
Step 632, Loss: 3.0159072875976562
Step 633, Loss: 2.898390293121338
Step 634, Loss: 2.842535972595215
Step 635, Loss: 2.8362653255462646
Step 636, Loss: 2.9489521980285645
Step 637, Loss: 2.992525815963745
Step 638, Loss: 2.938131809234619
Step 639, Loss: 2.9056191444396973
Step 640, Loss: 3.105536937713623
Step 641, Loss: 3.012904167175293
Step 642, Loss: 3.0271074771881104
Step 643, Loss: 2.876986503601074
Step 644, Loss: 3.0866870880126953
Step 645, Loss: 2.911632537841797
Step 646, Loss: 2.9879302978515625
Step 647, Loss: 2.8285608291625977
Step 648, Loss: 2.9108688831329346
Step 649, Loss: 2.926898956298828
Step 650, Loss: 2.7849931716918945
Step 651, Loss: 2.882230520248413
Step 652, Loss: 2.8650190830230713
Step 653, Loss: 2.7652015686035156
Step 654, Loss: 2.798405170440674
Step 655, Loss: 2.9289865493774414
Step 656, Loss: 2.871682643890381
Step 657, Loss: 2.7331578731536865
Step 658, Loss: 2.802926540374756
Step 659, Loss: 2.896235466003418
Step 660, Loss: 2.8207345008850098
Step 661, Loss: 2.9565062522888184
Step 662, Loss: 2.8285293579101562
Step 663, Loss: 2.8869264125823975
Step 664, Loss: 2.777143955230713
Step 665, Loss: 2.834047317504883
Step 666, Loss: 2.8069894313812256
Step 667, Loss: 2.839554786682129
Step 668, Loss: 2.8526415824890137
Step 669, Loss: 2.771677255630493
Step 670, Loss: 2.7091102600097656
Step 671, Loss: 2.8300671577453613
Step 672, Loss: 2.671381950378418
Step 673, Loss: 2.8985533714294434
Step 674, Loss: 2.824000358581543
Step 675, Loss: 2.6399104595184326
Step 676, Loss: 2.8753819465637207
Step 677, Loss: 2.677605152130127
Step 678, Loss: 2.7535290718078613
Step 679, Loss: 2.7860283851623535
Step 680, Loss: 2.816544532775879
Step 681, Loss: 2.741755723953247
Step 682, Loss: 2.7592663764953613
Step 683, Loss: 2.683171033859253
Step 684, Loss: 2.5921969413757324
Step 685, Loss: 2.725243091583252
Step 686, Loss: 2.678395986557007
Step 687, Loss: 2.777618169784546
Step 688, Loss: 2.709653615951538
Step 689, Loss: 2.8591055870056152
Step 690, Loss: 2.5336551666259766
Step 691, Loss: 2.7191507816314697
Step 692, Loss: 2.6377618312835693
Step 693, Loss: 2.7250428199768066
Step 694, Loss: 2.753939151763916
Step 695, Loss: 2.6308484077453613
Step 696, Loss: 2.6739449501037598
Step 697, Loss: 2.6774349212646484
Step 698, Loss: 2.642472743988037
Step 699, Loss: 2.73645281791687
Step 700, Loss: 2.6544132232666016
Step 701, Loss: 2.710800886154175
Step 702, Loss: 2.7322750091552734
Step 703, Loss: 2.682394027709961
Step 704, Loss: 2.628622531890869
Step 705, Loss: 2.871764659881592
Step 706, Loss: 2.656153917312622
Step 707, Loss: 2.6861703395843506
Step 708, Loss: 2.70316743850708
Step 709, Loss: 2.5740227699279785
Step 710, Loss: 2.553023099899292
Step 711, Loss: 2.5588881969451904
Step 712, Loss: 2.5409483909606934
Step 713, Loss: 2.593536376953125
Step 714, Loss: 2.7087740898132324
Step 715, Loss: 2.6705429553985596
Step 716, Loss: 2.43428111076355
Step 717, Loss: 2.5450167655944824
Step 718, Loss: 2.5418434143066406
Step 719, Loss: 2.5353050231933594
Step 720, Loss: 2.6165170669555664
Step 721, Loss: 2.715256690979004
Step 722, Loss: 2.6877644062042236
Step 723, Loss: 2.628911256790161
Step 724, Loss: 2.581519365310669
Step 725, Loss: 2.5846924781799316
Step 726, Loss: 2.4743776321411133
Step 727, Loss: 2.6419668197631836
Step 728, Loss: 2.6872682571411133
Step 729, Loss: 2.6544156074523926
Step 730, Loss: 2.494072914123535
Step 731, Loss: 2.6274757385253906
Step 732, Loss: 2.5406556129455566
Step 733, Loss: 2.5228538513183594
Step 734, Loss: 2.3887500762939453
Step 735, Loss: 2.537508010864258
Step 736, Loss: 2.683156728744507
Step 737, Loss: 2.364283323287964
Step 738, Loss: 2.568387508392334
Step 739, Loss: 2.5517754554748535
Step 740, Loss: 2.602167844772339
Step 741, Loss: 2.305046319961548
Step 742, Loss: 2.591946840286255
Step 743, Loss: 2.509518623352051
Step 744, Loss: 2.510685443878174
Step 745, Loss: 2.4053311347961426
Step 746, Loss: 2.680170774459839
Step 747, Loss: 2.439335823059082
Step 748, Loss: 2.4514288902282715
Step 749, Loss: 2.543992519378662
Step 750, Loss: 2.383741855621338
Step 751, Loss: 2.5525689125061035
Step 752, Loss: 2.4994688034057617
Step 753, Loss: 2.4599828720092773
Step 754, Loss: 2.530160427093506
Step 755, Loss: 2.5055770874023438
Step 756, Loss: 2.457214593887329
Step 757, Loss: 2.5085091590881348
Step 758, Loss: 2.5199904441833496
Step 759, Loss: 2.599651336669922
Step 760, Loss: 2.5032355785369873
Step 761, Loss: 2.3791286945343018
Step 762, Loss: 2.587035894393921
Step 763, Loss: 2.3657867908477783
Step 764, Loss: 2.5350728034973145
Step 765, Loss: 2.4249629974365234
Step 766, Loss: 2.409823417663574
